suite,seed,violation_strength,model,brier,log_loss,accuracy,f1,auc,blocked_false_positive_rate,affordance_loss_rate,accessible_prediction_variance,ece,reliability_slope,mean_prediction,positive_rate,access_rate
negative_control,3,0.0,conserved_quotient,0.030998971330553876,0.12923860624949213,0.96375,0.7444933920704846,0.8719041297405906,0.0,0.0,6.162975822039155e-33,0.008710982455839752,1.0101275052718068,0.06513525157122028,0.0734375,0.0915625
negative_control,3,0.0,context_table,0.1230927325184398,0.6613451530339922,0.85625,0.16363636363636364,0.57633238850418,0.09012727898176814,0.7579908675799086,0.05096789289011375,0.18241749003211816,0.1183888909447605,0.23237800565711816,0.0734375,0.0915625
negative_control,3,0.0,monolithic_logistic,0.033325204971124005,0.14874041048437658,0.96375,0.7444933920704846,0.8901137382942844,0.0,0.0,0.0004127085462855387,0.03843579453655239,1.052691632889529,0.10771993006665098,0.0734375,0.0915625
negative_control,3,0.0,interaction_logistic,0.034973196003928064,0.15720461277840958,0.96375,0.7444933920704846,0.8520512360518101,0.0,0.0,0.0005751398180829431,0.04079985776013096,0.9702439651779775,0.11295035757149323,0.0734375,0.0915625
negative_control,3,0.0,oracle_intrinsic,0.03104746875,0.1293122619314911,0.96375,0.7444933920704846,0.8719041297405906,0.0,0.0,6.162975822039155e-33,0.009709375,0.9909460328984937,0.065565625,0.0734375,0.0915625
negative_control,4,0.0,conserved_quotient,0.031198958315321285,0.1309168461818397,0.9646875,0.7631027253668763,0.8690545277927384,0.0,0.0,3.129636159629258e-33,0.013057985122470368,0.9475961778214079,0.06955043286040881,0.0759375,0.0903125
negative_control,4,0.0,context_table,0.0910951426402256,0.5284289250209848,0.9134375,0.03484320557491289,0.43711719836170293,0.01202335967021642,0.9615384615384616,0.0152548427370927,0.12678906482444993,-0.06489673889396902,0.154884630669218,0.0759375,0.0903125
negative_control,4,0.0,monolithic_logistic,0.0330945559635447,0.15368124843707776,0.9625,0.7379912663755459,0.8685368192376046,0.0,0.0811965811965812,0.006029090664783375,0.017586382284774327,1.1761420177560973,0.05835111771522568,0.0759375,0.0903125
negative_control,4,0.0,interaction_logistic,0.03653370520622337,0.150393222779729,0.954375,0.6490384615384616,0.8924404809122805,0.0,0.2606837606837607,0.00814093235828385,0.014145135812933467,1.0157966566608723,0.0708476405994348,0.0759375,0.0903125
negative_control,4,0.0,oracle_intrinsic,0.03107071875,0.13030095612953876,0.9646875,0.7631027253668763,0.8690545277927384,0.0,0.0,2.7733391199176196e-32,0.011690625000000012,0.9702915951856954,0.069409375,0.0759375,0.0903125
negative_control,5,0.0,conserved_quotient,0.030768683969387298,0.13073212157449254,0.9646875,0.7580299785867237,0.8631111493156459,0.0,0.0,6.355568816477878e-33,0.01037452557019569,1.0151809055295276,0.06587547442980429,0.07625,0.0925
negative_control,5,0.0,context_table,0.09343379148826092,0.4800821306302167,0.8978125,0.13262599469496023,0.4920237250160829,0.03787878787878788,0.8968609865470852,0.017207324324377767,0.12606508771390418,0.06659937627434108,0.1730265731206398,0.07625,0.0925
negative_control,5,0.0,monolithic_logistic,0.030844712300171172,0.14412973287377256,0.9646875,0.7580299785867237,0.8766997936955123,0.0,0.0,0.0018518586621788433,0.00966191734643335,0.9839825946881319,0.07150830195391944,0.07625,0.0925
negative_control,5,0.0,interaction_logistic,0.03081683477653918,0.13630333591380983,0.9646875,0.7580299785867237,0.8771864393620089,0.0,0.0,0.0022999717854962566,0.010564168616689977,0.9588534715529629,0.07174935021732029,0.07625,0.0925
negative_control,5,0.0,oracle_intrinsic,0.030584624999999997,0.1302429157316031,0.9646875,0.7580299785867237,0.8631111493156459,0.0,0.0,3.0814879110195774e-32,0.009318750000000002,1.0122924953744035,0.06693125,0.07625,0.0925
negative_control,6,0.0,conserved_quotient,0.027515655875175175,0.11379687520399578,0.9675,0.7739130434782608,0.8903936742934051,0.0,0.0,3.4666738998970245e-32,0.00668139450910315,0.9868956911749166,0.06843870761147358,0.07125,0.09125
negative_control,6,0.0,context_table,0.09209188574451481,0.46057896432800743,0.9028125,0.09329446064139942,0.5486942457084839,0.031292984869325996,0.896551724137931,0.020238792624603003,0.14116937826419723,0.07403047574714637,0.18183617591745396,0.07125,0.09125
negative_control,6,0.0,monolithic_logistic,0.028858650670841215,0.12914751436257924,0.964375,0.7432432432432432,0.8968353757880569,0.0,0.06896551724137931,0.007146822046012252,0.01168922575657098,0.9904417011496598,0.06641589336358392,0.07125,0.09125
negative_control,6,0.0,interaction_logistic,0.029098979096575862,0.12355739647799524,0.9634375,0.7334851936218679,0.9116298906755449,0.0,0.09051724137931035,0.008973314263772252,0.011508996208476957,0.9533023583119941,0.06882969908871577,0.07125,0.09125
negative_control,6,0.0,oracle_intrinsic,0.027278624999999997,0.11300059173892339,0.9675,0.7739130434782608,0.8903936742934051,0.0,0.0,3.4088960015654075e-32,0.006137499999999997,0.983934936161812,0.0683,0.07125,0.09125
negative_control,7,0.0,conserved_quotient,0.03372088669822132,0.13444783067829735,0.9565625,0.7048832271762208,0.8852791848684822,0.0,0.0,9.437056727497456e-33,0.010254948000736418,1.0072037664715225,0.06504959745380905,0.0725,0.100625
negative_control,7,0.0,context_table,0.10928976606780061,0.7031671314077531,0.9028125,0.0771513353115727,0.4911687308300028,0.028839471855455177,0.9079497907949791,0.03644183255620262,0.12898222397873882,0.05054933297207291,0.18016882361579079,0.0725,0.100625
negative_control,7,0.0,monolithic_logistic,0.04012851525732595,0.1674702791041764,0.9565625,0.7073684210526315,0.8912944976298912,0.0,0.0,0.005893857156080012,0.052532774622096934,0.8503037009330925,0.1246209909592091,0.0725,0.100625
negative_control,7,0.0,interaction_logistic,0.040582567763185085,0.16733402589953061,0.9528125,0.688659793814433,0.8923575611116275,0.0,0.008368200836820083,0.010828070636443528,0.05483612257341185,0.834214159537743,0.12733612257341187,0.0725,0.100625
negative_control,7,0.0,oracle_intrinsic,0.0342018125,0.13551157853148194,0.9565625,0.7048832271762208,0.8852791848684822,0.0,0.0,8.011868568650901e-32,0.013450000000000017,0.9004138771154293,0.0709875,0.0725,0.100625
negative_control,8,0.0,conserved_quotient,0.02629288719993039,0.10780829320978814,0.969375,0.7923728813559322,0.9070114608331128,0.0,0.0,0.0,0.008151085301105462,1.043507969870632,0.0669586781311319,0.0728125,0.09625
negative_control,8,0.0,context_table,0.09519940116674792,0.4563561539474753,0.86625,0.12295081967213115,0.5137195849624844,0.07710926694329184,0.8661087866108786,0.013843357387992732,0.1252464459610647,0.09138689973930277,0.179354455044695,0.0728125,0.09625
negative_control,8,0.0,monolithic_logistic,0.028425561061625446,0.1212853629868126,0.965625,0.7555555555555555,0.9156862830187861,0.0,0.09205020920502092,0.0035147544007665863,0.011962892694296606,1.1692587091302376,0.0654083608613536,0.0728125,0.09625
negative_control,8,0.0,interaction_logistic,0.027828547258058313,0.12242487500619667,0.9671875,0.7619047619047619,0.9012933397559131,0.0,0.1297071129707113,0.005118995314604169,0.012802378743341414,1.114929468214242,0.06095757141429696,0.0728125,0.09625
negative_control,8,0.0,oracle_intrinsic,0.025942499999999997,0.10664329281956826,0.969375,0.7923728813559322,0.9070114608331128,0.0,0.0,1.5407439555097887e-32,0.004618750000000002,1.0202598078744622,0.06946875000000001,0.0728125,0.09625
negative_control,9,0.0,conserved_quotient,0.02436541562653122,0.10617449680098467,0.9734375,0.7901234567901234,0.896447424919805,0.0,0.0,3.389636702121535e-32,0.008643807748969296,1.0451873889743308,0.06083736352905996,0.06625,0.08625
negative_control,9,0.0,context_table,0.09044940172682665,0.3585091977001508,0.9003125,0.10140845070422536,0.5724170265969538,0.04274965800273598,0.9067357512953368,0.011991485384778186,0.15355054224541215,0.1783025996922118,0.2101684871180282,0.06625,0.08625
negative_control,9,0.0,monolithic_logistic,0.02515581132417937,0.11293307946564303,0.9734375,0.7901234567901234,0.9012906973807179,0.0,0.0,0.0020705430534009124,0.008425880932885299,1.1075808094512747,0.0626422159775059,0.06625,0.08625
negative_control,9,0.0,interaction_logistic,0.025139067912930742,0.1079748361707363,0.9728125,0.7830423940149626,0.9061923795812179,0.0,0.02072538860103627,0.002029306793940334,0.009721992685842808,1.086439132530763,0.059045092782983366,0.06625,0.08625
negative_control,9,0.0,oracle_intrinsic,0.024337249999999998,0.10598869944427464,0.9734375,0.7901234567901234,0.896447424919805,0.0,0.0,2.7733391199176196e-32,0.007006249999999997,1.0393825670396353,0.060668750000000014,0.06625,0.08625
negative_control,10,0.0,conserved_quotient,0.028839803887632996,0.12367009640327511,0.9665625,0.7458432304038005,0.8612320816423635,0.0,0.0,2.0222264416065976e-32,0.011196904874085005,1.0013340083496869,0.06187077102452748,0.0678125,0.0884375
negative_control,10,0.0,context_table,0.10773713294126683,0.6631408729147316,0.903125,0.07738095238095238,0.5602546534818658,0.03393897840246829,0.9019607843137255,0.03774278252844695,0.13216554874620728,0.07936111973581655,0.19091050578357496,0.0678125,0.0884375
negative_control,10,0.0,monolithic_logistic,0.029218223043592798,0.13408514306864439,0.9665625,0.7458432304038005,0.8720522283724516,0.0,0.0,0.0017908690785255364,0.012720687625908843,0.9689150796989712,0.06377145158991643,0.0678125,0.0884375
negative_control,10,0.0,interaction_logistic,0.028657235904694045,0.12576363677532196,0.9665625,0.7458432304038005,0.8737731940288362,0.0,0.0,0.0011592522001105995,0.010432350285815399,0.9684401111395353,0.06237209931152382,0.0678125,0.0884375
negative_control,10,0.0,oracle_intrinsic,0.02869490625,0.12314797370005812,0.9665625,0.7458432304038005,0.8612320816423635,0.0,0.0,3.0814879110195774e-33,0.009546874999999998,1.00030165216683,0.061665625,0.0678125,0.0884375
negative_control,11,0.0,conserved_quotient,0.02425034207585235,0.10390476747922729,0.9721875,0.7588075880758808,0.8682350537455674,0.0,0.0,1.3096323621833204e-32,0.004909712505643982,0.9994101654400419,0.05711250687199873,0.06,0.0771875
negative_control,11,0.0,context_table,0.10561528295015034,0.5928921319152828,0.891875,0.11282051282051282,0.5580223570478723,0.05926176769387064,0.8700564971751412,0.038180470132329995,0.15251313788501134,0.08438063451931378,0.21251313788501136,0.06,0.0771875
negative_control,11,0.0,monolithic_logistic,0.024906957172767415,0.11407312266921293,0.9721875,0.7588075880758808,0.8817787982047872,0.0,0.0,0.0018904846856111605,0.0037084926051644596,0.9748715032306294,0.060985511341582296,0.06,0.0771875
negative_control,11,0.0,interaction_logistic,0.024834162669132093,0.10761863452939636,0.9721875,0.7588075880758808,0.8853872312721631,0.0,0.0,0.0030792920170549893,0.0069839580355521135,0.9955479023436419,0.057815480216710534,0.06,0.0771875
negative_control,11,0.0,oracle_intrinsic,0.024280406249999994,0.10396327846550905,0.9721875,0.7588075880758808,0.8682350537455674,0.0,0.0,1.232595164407831e-32,0.005215625000000007,1.0128409430742122,0.055646875,0.06,0.0771875
negative_control,12,0.0,conserved_quotient,0.021968520371256614,0.0887043308223928,0.973125,0.8009259259259259,0.9382839764761471,0.0,0.0,3.4088960015654075e-32,0.0029337508987360207,0.9807917383519372,0.06881842057397505,0.0659375,0.093125
negative_control,12,0.0,context_table,0.08074816664050488,0.42841096024144304,0.92875,0.02564102564102564,0.5023252716516643,0.006891798759476223,0.9864253393665159,0.009556910289755596,0.10834098321538488,0.03429822260391223,0.15462879248999184,0.0659375,0.093125
negative_control,12,0.0,monolithic_logistic,0.023329216080585448,0.10844557421367541,0.973125,0.8009259259259259,0.9281774087927456,0.0,0.0,0.001910887622113657,0.02568954572801252,1.0364713078820653,0.08734329759854866,0.0659375,0.093125
negative_control,12,0.0,interaction_logistic,0.02423158847900702,0.10735930963108917,0.973125,0.8009259259259259,0.9178853267668655,0.0,0.0,0.003440809413214387,0.01960176316717126,0.9751666241235991,0.08322073653604548,0.0659375,0.093125
negative_control,12,0.0,oracle_intrinsic,0.0219493125,0.0886758633158448,0.973125,0.8009259259259259,0.9382839764761471,0.0,0.0,5.238529448733282e-32,0.0030874999999999874,1.006357986197286,0.0669375,0.0659375,0.093125
negative_control,13,0.0,conserved_quotient,0.02641264788706727,0.11526756949064118,0.97,0.7635467980295566,0.8782019429845517,0.0,0.0,6.162975822039155e-33,0.008106700615448771,1.0046293106958208,0.06034515606707386,0.065625,0.084375
negative_control,13,0.0,context_table,0.10396376190474303,0.6205926898997123,0.9084375,0.06389776357827476,0.5357318044274566,0.032081911262798635,0.9540816326530612,0.025655947472415813,0.12663068421516321,0.060306300359472084,0.1912272772771192,0.065625,0.084375
negative_control,13,0.0,monolithic_logistic,0.027093984606762406,0.12665082354447854,0.9696875,0.7604938271604939,0.8725656951743909,0.0,0.00510204081632653,0.0028892537399952166,0.0111175656654986,1.128339352141385,0.05792113996359111,0.065625,0.084375
negative_control,13,0.0,interaction_logistic,0.027166187016937734,0.1230491118851871,0.97,0.7635467980295566,0.872815734989648,0.0,0.0,0.004212339226263907,0.010221024315608196,1.1217264047343003,0.0569023381109241,0.065625,0.084375
negative_control,13,0.0,oracle_intrinsic,0.026443562499999997,0.1153620883240749,0.97,0.7635467980295566,0.8782019429845517,0.0,0.0,5.546678239835239e-32,0.008618749999999993,0.992058920579433,0.06100625,0.065625,0.084375
negative_control,14,0.0,conserved_quotient,0.02758922914714375,0.11552530969632825,0.9684375,0.7577937649880095,0.8934529293031795,0.0,0.0,1.617781153285278e-32,0.010215435603481655,1.0217732547310532,0.0623679366823079,0.0659375,0.0890625
negative_control,14,0.0,context_table,0.09747795460040727,0.412891158738082,0.8771875,0.11685393258426967,0.5617992671390676,0.06895368782161235,0.8398058252427184,0.02722764390936876,0.1241288311132708,0.10699650782478709,0.1900663311132708,0.0659375,0.0890625
negative_control,14,0.0,monolithic_logistic,0.028454842550221075,0.12138829986997747,0.9684375,0.7577937649880095,0.8863447173601785,0.0,0.0,0.0016219701841258404,0.008052240237347689,0.9689356095841807,0.06778759331693167,0.0659375,0.0890625
negative_control,14,0.0,interaction_logistic,0.029361833438712997,0.12525808548812445,0.9678125,0.7518072289156627,0.8806207278187478,0.0,0.009708737864077669,0.00881727832146017,0.014938122080251937,0.9227153764655907,0.0651100021273086,0.0659375,0.0890625
negative_control,14,0.0,oracle_intrinsic,0.02710059375,0.11402460224378348,0.9684375,0.7577937649880095,0.8934529293031795,0.0,0.0,1.5407439555097887e-32,0.006615625000000005,0.9743964856354398,0.063234375,0.0659375,0.0890625
negative_control,15,0.0,conserved_quotient,0.02603472330466122,0.11141692671286896,0.9703125,0.7677261613691931,0.8844080869463598,0.0,0.0,6.162975822039155e-33,0.0063005513447275535,0.994335619817269,0.06307807180603707,0.0671875,0.0821875
negative_control,15,0.0,context_table,0.08323194190615514,0.3577646182420591,0.9265625,0.0,0.5557321491176814,0.006128702757916241,0.9896907216494846,0.009242207235003307,0.13348195524901565,0.1476233116273209,0.18526863164842644,0.0671875,0.0821875
negative_control,15,0.0,monolithic_logistic,0.026660918174427825,0.1277319909065786,0.9703125,0.7677261613691931,0.8902450235674496,0.0,0.0,0.001218820035685133,0.015260468334109274,1.0778145218140693,0.0538242790383462,0.0671875,0.0821875
negative_control,15,0.0,interaction_logistic,0.027732167001754,0.12499637120698973,0.964375,0.6968085106382979,0.8965089010946203,0.0,0.17525773195876287,0.0049279668089178465,0.015466805861782413,1.045997378595946,0.05316076811674154,0.0671875,0.0821875
negative_control,15,0.0,oracle_intrinsic,0.02611303125,0.11168690420332084,0.9703125,0.7677261613691931,0.8844080869463598,0.0,0.0,3.0814879110195774e-33,0.007534374999999996,1.0368358548842327,0.059653125,0.0671875,0.0821875
negative_control,16,0.0,conserved_quotient,0.02839223901077573,0.1185015522985795,0.9665625,0.7482352941176471,0.8671905776357887,0.0,0.0,1.232595164407831e-32,0.009521156880227094,0.9726851003510767,0.06571011476033345,0.0678125,0.0921875
negative_control,16,0.0,context_table,0.11954915663242857,0.634271492194202,0.9075,0.09202453987730061,0.5466398686257455,0.03235800344234079,0.9278846153846154,0.03345935710558931,0.19447528278194456,0.07538273206356723,0.24636558870299724,0.0678125,0.0921875
negative_control,16,0.0,monolithic_logistic,0.03327043173001374,0.14908076034524875,0.965625,0.7488584474885844,0.8791183835899591,0.0,0.0,0.004027417162440688,0.04023467170229312,0.8684203139434736,0.10790797520629208,0.0678125,0.0921875
negative_control,16,0.0,interaction_logistic,0.032825473323629645,0.1413468170471145,0.961875,0.7288888888888889,0.8960252490688402,0.0,0.0,0.006566161482450605,0.043032834380212104,0.8642676938109524,0.1108453343802121,0.0678125,0.0921875
negative_control,16,0.0,oracle_intrinsic,0.02839678125,0.11857316221714624,0.9665625,0.7482352941176471,0.8671905776357887,0.0,0.0,2.7733391199176196e-32,0.008959374999999995,0.9698445672466363,0.064278125,0.0678125,0.0921875
negative_control,17,0.0,conserved_quotient,0.027270271307381758,0.11273244181857629,0.9678125,0.7599067599067599,0.898236646752516,0.0,0.0,1.8681520460556188e-32,0.009889513706840207,0.9040610297579448,0.0696332637068402,0.0665625,0.0909375
negative_control,17,0.0,context_table,0.12590834064711065,0.6450506657603223,0.8296875,0.10214168039538715,0.5461239706961779,0.12066002062564456,0.8425925925925926,0.040633612863595917,0.1952974469642094,0.0805048085489666,0.25230073285251525,0.0665625,0.0909375
negative_control,17,0.0,monolithic_logistic,0.027341181316531005,0.11473340401083788,0.9678125,0.7599067599067599,0.9127612455224596,0.0,0.0,0.0022782356845750125,0.005365897411085045,0.9873455116906756,0.0646215830671124,0.0665625,0.0909375
negative_control,17,0.0,interaction_logistic,0.028164421658876115,0.12186331074013868,0.9671875,0.7540983606557377,0.8913665005320395,0.0,0.009259259259259259,0.005868677939088792,0.01192867332150182,1.024971286325439,0.060895021583478426,0.0665625,0.0909375
negative_control,17,0.0,oracle_intrinsic,0.026902906249999997,0.11154990010938468,0.9678125,0.7599067599067599,0.898236646752516,0.0,0.0,1.1709654061874394e-31,0.006646875000000016,0.9468402593469376,0.066390625,0.0665625,0.0909375
negative_control,18,0.0,conserved_quotient,0.03104634362626328,0.13269620865679574,0.965,0.7511111111111111,0.8766268670372149,0.0,0.0,6.162975822039155e-33,0.011234559575992918,0.9529421529354879,0.06876580957599292,0.07375,0.0921875
negative_control,18,0.0,context_table,0.09293364878461496,0.4435779422700682,0.9071875,0.11343283582089553,0.5535808229831424,0.027538726333907058,0.9112149532710281,0.022695805794788294,0.1356399744075233,0.11403600659947889,0.172553041032722,0.07375,0.0921875
negative_control,18,0.0,monolithic_logistic,0.031724018578760685,0.14286418723094485,0.965,0.7511111111111111,0.8767698254763375,0.0,0.0,0.002568641726114115,0.012055200942007384,0.9755541568521907,0.07216149480343455,0.07375,0.0921875
negative_control,18,0.0,interaction_logistic,0.03149736787981783,0.14023343954369122,0.9634375,0.7358916478555305,0.8765110707015257,0.0,0.03271028037383177,0.0039223019679022145,0.009308812046056297,0.9668643342822126,0.06990202979174412,0.07375,0.0921875
negative_control,18,0.0,oracle_intrinsic,0.030749281249999996,0.13182510550823182,0.965,0.7511111111111111,0.8766268670372149,0.0,0.0,3.4088960015654075e-32,0.010884375000000002,0.9871739282355876,0.06589062500000001,0.07375,0.0921875
negative_control,19,0.0,conserved_quotient,0.03356341326107775,0.1407632688556238,0.9615625,0.7331887201735358,0.8735807624873042,0.0,0.0,3.871119188218344e-32,0.013027678175535937,0.9437198127204477,0.06932588259542542,0.074375,0.0965625
negative_control,19,0.0,context_table,0.10527680706647649,0.441277472386191,0.845625,0.1423611111111111,0.5747223940217545,0.10031131096506399,0.7847533632286996,0.022261756434837864,0.16058129792045275,0.08905242375498827,0.20755307871755424,0.074375,0.0965625
negative_control,19,0.0,monolithic_logistic,0.03450688747451169,0.1513790342498317,0.9615625,0.7331887201735358,0.8639588853772434,0.0,0.0,0.001742244782538422,0.010648765711065593,0.9079427137758274,0.0811166594236208,0.074375,0.0965625
negative_control,19,0.0,interaction_logistic,0.03536959020524855,0.15210591870377074,0.960625,0.7248908296943232,0.8659916363574465,0.0,0.013452914798206279,0.0040381161213703335,0.01162303184090231,0.8729652977867772,0.07890155793054932,0.074375,0.0965625
negative_control,19,0.0,oracle_intrinsic,0.03338846875,0.14004203085328268,0.9615625,0.7331887201735358,0.8735807624873042,0.0,0.0,3.0814879110195774e-32,0.011659375000000013,0.9584114741417389,0.067315625,0.074375,0.0965625
negative_control,0,0.25,conserved_quotient,0.034693141250331905,0.1347978723918413,0.9565625,0.669833729216152,0.8787915637099442,0.0,0.0,4.3140830754274083e-32,0.01524339992687538,0.8527491801750351,0.0639121674012463,0.064375,0.088125
negative_control,0,0.25,context_table,0.08804124216230924,0.3896454237588983,0.905625,0.09580838323353294,0.561485430407741,0.0387251542152159,0.9006622516556292,0.012821134453863105,0.1519608574800556,0.09524158332884083,0.19368776287932962,0.064375,0.088125
negative_control,0,0.25,monolithic_logistic,0.034510734648633815,0.14496481656439075,0.95625,0.6335078534031413,0.8560892010558333,0.0,0.026490066225165563,0.0031210558757643414,0.013035283073257086,1.0881656409456517,0.052295168365560606,0.064375,0.088125
negative_control,0,0.25,interaction_logistic,0.03595964574400792,0.14277769302638782,0.946875,0.5029239766081871,0.8799557042888366,0.0,0.1986754966887417,0.01022323272914894,0.014252886093183674,1.0459693207777048,0.05470113594128199,0.064375,0.088125
negative_control,0,0.25,oracle_intrinsic,0.033439469728163515,0.13127091087575973,0.9565625,0.669833729216152,0.8787283304473024,0.0,0.0,0.002075782674404815,0.007661748041927191,0.9833402554431036,0.059613739885275,0.064375,0.088125
negative_control,1,0.25,conserved_quotient,0.034576942315390075,0.13715852213406116,0.9575,0.6977777777777778,0.8838027267345614,0.0,0.0,1.8681520460556188e-32,0.01424155320208568,0.8870318105275896,0.06746564999481955,0.0696875,0.0921875
negative_control,1,0.25,context_table,0.08394509121511563,0.398163273286568,0.9209375,0.06642066420664207,0.5421249007713848,0.012048192771084338,0.9192546583850931,0.013169561195382469,0.10847368545085524,0.16321571306679727,0.17081108954568283,0.0696875,0.0921875
negative_control,1,0.25,monolithic_logistic,0.03687004125993974,0.1527396083639301,0.95125,0.5617977528089888,0.8713138546494725,0.0,0.17391304347826086,0.006316561805326944,0.02256501655258933,1.2229754050694481,0.04825483114226335,0.0696875,0.0921875
negative_control,1,0.25,interaction_logistic,0.037320744923061276,0.15019402560333425,0.94875,0.536723163841808,0.8722628341951976,0.0,0.3167701863354037,0.010002629151829525,0.024367738910806524,1.2522729486111035,0.04611675855749563,0.0696875,0.0921875
negative_control,1,0.25,oracle_intrinsic,0.03428052413462547,0.1362628338426586,0.9575,0.6977777777777778,0.8829200251253632,0.0,0.0,0.0018426589256367927,0.011795188735288965,1.0233727831989727,0.062323569267888006,0.0696875,0.0921875
negative_control,2,0.25,conserved_quotient,0.03393531404865138,0.1312490999918163,0.9559375,0.6483790523690773,0.8561480898256382,0.0,0.0,6.162975822039155e-33,0.011406664676905504,0.86698878582409,0.062296327660161806,0.061875,0.08875
negative_control,2,0.25,context_table,0.10345132958518595,0.6708128953834032,0.91375,0.08609271523178808,0.4552436422856143,0.02880658436213992,1.0,0.03666735896902892,0.16039980285490915,0.0074296438338523705,0.1810083730079704,0.061875,0.08875
negative_control,2,0.25,monolithic_logistic,0.03493286334152697,0.14840612390790484,0.9496875,0.5564738292011019,0.8739544007698571,0.0,0.06818181818181818,0.01062546498675914,0.019709826896634898,0.9204571343026992,0.052271466055394615,0.061875,0.08875
negative_control,2,0.25,interaction_logistic,0.03596183132109055,0.14849004721283787,0.9509375,0.5368731563421829,0.8899336469289834,0.0,0.3939393939393939,0.01602021935212016,0.02181212611797086,1.014286298785612,0.04608460056195304,0.061875,0.08875
negative_control,2,0.25,oracle_intrinsic,0.032900763226120434,0.12852640643395646,0.9559375,0.6483790523690773,0.8567604761808626,0.0,0.0,0.0014826164641485995,0.010057742486149426,0.9853512525175816,0.05797297728418109,0.061875,0.08875
negative_control,3,0.25,conserved_quotient,0.037203728831147066,0.1433716389439185,0.951875,0.6531531531531531,0.8614961718020542,0.0,0.0,3.0814879110195774e-33,0.016188126071010365,0.9052014218220682,0.06481081447628786,0.0703125,0.0915625
