suite,seed,n_train,n_test,context_bins,model,brier,log_loss,accuracy,f1,auc,blocked_false_positive_rate,affordance_loss_rate,accessible_prediction_variance,ece,reliability_slope,mean_prediction,positive_rate,access_rate
support_burden,4,80,3000,4,context_table,0.06517611904410668,0.26775009155400303,0.9373333333333334,0.030927835051546393,0.6026767797993375,0.0021731256791017745,0.9837837837837838,0.0019197143989738708,0.07478471192358367,0.4205696825143639,0.13645137859025033,0.06166666666666667,0.07966666666666666
support_burden,4,80,3000,8,conserved_quotient,0.02752392811791383,0.11375157664441715,0.963,0.6312292358803987,0.8886832125198022,0.0,0.372972972972973,5.642974737054601e-32,0.015143333333333318,1.2569274293182455,0.04848904761904761,0.06166666666666667,0.07966666666666666
support_burden,4,80,3000,8,object_only,0.06726323201231137,0.2627932744038126,0.9383333333333334,0.0,0.6072430512217368,0.0,1.0,3.76760045370753e-33,0.08144309555179119,0.21736587924896333,0.14310976221845784,0.06166666666666667,0.07966666666666666
support_burden,4,80,3000,8,access_only,0.034382166666666665,0.128366296633601,0.9383333333333334,0.0,0.877995295473093,0.0,1.0,2.0029671421627253e-32,0.017409999999999988,1.377225711958397,0.04425666666666667,0.06166666666666667,0.07966666666666666
support_burden,4,80,3000,8,context_table,0.06580293294477824,0.2719716210370757,0.9333333333333333,0.0196078431372549,0.601762757428832,0.006157189424121695,0.9891891891891892,0.001612381013699532,0.07588195118577076,0.3791243465569591,0.1375486178524374,0.06166666666666667,0.07966666666666666
support_burden,4,80,3000,8,monolithic_logistic,0.049639116714689784,0.205831854394099,0.9383333333333334,0.4668587896253602,0.8582074792376746,0.021369069177834116,0.4486486486486487,0.07143050498874959,0.037088648141962,0.6045677438053736,0.07043873901798228,0.06166666666666667,0.07966666666666666
support_burden,4,80,3000,12,conserved_quotient,0.02752392811791383,0.11375157664441715,0.963,0.6312292358803987,0.8886832125198022,0.0,0.372972972972973,5.642974737054601e-32,0.015143333333333318,1.2569274293182455,0.04848904761904761,0.06166666666666667,0.07966666666666666
support_burden,4,80,3000,12,object_only,0.06726323201231137,0.2627932744038126,0.9383333333333334,0.0,0.6072430512217368,0.0,1.0,3.76760045370753e-33,0.08144309555179119,0.21736587924896333,0.14310976221845784,0.06166666666666667,0.07966666666666666
support_burden,4,80,3000,12,access_only,0.034382166666666665,0.128366296633601,0.9383333333333334,0.0,0.877995295473093,0.0,1.0,2.0029671421627253e-32,0.017409999999999988,1.377225711958397,0.04425666666666667,0.06166666666666667,0.07966666666666666
support_burden,4,80,3000,12,context_table,0.06783519318800521,0.2935019267803574,0.9346666666666666,0.02,0.6039863664730449,0.004708438971387179,0.9891891891891892,0.0014319140678729586,0.07778059108476065,0.2504570093257579,0.13944725775142733,0.06166666666666667,0.07966666666666666
support_burden,5,80,3000,4,conserved_quotient,0.030689638264299806,0.11603742301592282,0.9516666666666667,0.7058823529411765,0.918521285961626,0.0,0.0,1.5407439555097887e-32,0.016835384615384627,0.828352705512495,0.08177487179487179,0.069,0.09533333333333334
support_burden,5,80,3000,4,object_only,0.11370320626792109,0.3901605016871093,0.931,0.0,0.6294134231368622,0.0,1.0,8.185202263645752e-34,0.20768587531631005,0.2330281623168128,0.2766858753163101,0.069,0.09533333333333334
support_burden,5,80,3000,4,access_only,0.036049953846153844,0.12959890009435052,0.9516666666666667,0.7058823529411765,0.9073321675479243,0.0,0.0,2.1570415377137042e-32,0.017286666666666672,0.785311209588793,0.08238000000000001,0.069,0.09533333333333334
support_burden,5,80,3000,4,context_table,0.1378105167482112,0.7115813321248449,0.8973333333333333,0.09411764705882353,0.6234322867209432,0.040899042004421515,0.8921568627450981,0.04014781807300933,0.22813290186335405,0.1219242253778039,0.29180923519668733,0.069,0.09533333333333334
support_burden,5,80,3000,8,conserved_quotient,0.030689638264299806,0.11603742301592282,0.9516666666666667,0.7058823529411765,0.918521285961626,0.0,0.0,1.5407439555097887e-32,0.016835384615384627,0.828352705512495,0.08177487179487179,0.069,0.09533333333333334
support_burden,5,80,3000,8,object_only,0.11370320626792109,0.3901605016871093,0.931,0.0,0.6294134231368622,0.0,1.0,8.185202263645752e-34,0.20768587531631005,0.2330281623168128,0.2766858753163101,0.069,0.09533333333333334
support_burden,5,80,3000,8,access_only,0.036049953846153844,0.12959890009435052,0.9516666666666667,0.7058823529411765,0.9073321675479243,0.0,0.0,2.1570415377137042e-32,0.017286666666666672,0.785311209588793,0.08238000000000001,0.069,0.09533333333333334
support_burden,5,80,3000,8,context_table,0.11946422874018142,0.4911035370803559,0.905,0.13897280966767372,0.611592819176997,0.03721444362564481,0.8872549019607843,0.010155518368843482,0.21775474557165858,0.1691740856555816,0.28209201223832525,0.069,0.09533333333333334
support_burden,5,80,3000,8,monolithic_logistic,0.16687994911233123,0.5809947479004882,0.7786666666666666,0.3464566929133858,0.8830028833297876,0.19638909358879883,0.024509803921568627,0.018436388177052895,0.21629355261580605,0.28153567143987374,0.2852935526158061,0.069,0.09533333333333334
support_burden,5,80,3000,12,conserved_quotient,0.030689638264299806,0.11603742301592282,0.9516666666666667,0.7058823529411765,0.918521285961626,0.0,0.0,1.5407439555097887e-32,0.016835384615384627,0.828352705512495,0.08177487179487179,0.069,0.09533333333333334
support_burden,5,80,3000,12,object_only,0.11370320626792109,0.3901605016871093,0.931,0.0,0.6294134231368622,0.0,1.0,8.185202263645752e-34,0.20768587531631005,0.2330281623168128,0.2766858753163101,0.069,0.09533333333333334
support_burden,5,80,3000,12,access_only,0.036049953846153844,0.12959890009435052,0.9516666666666667,0.7058823529411765,0.9073321675479243,0.0,0.0,2.1570415377137042e-32,0.017286666666666672,0.785311209588793,0.08238000000000001,0.069,0.09533333333333334
support_burden,5,80,3000,12,context_table,0.11792034479994921,0.5132677830066861,0.921,0.06324110671936758,0.5639962570331972,0.01400147383935151,0.9607843137254902,0.020810009054911118,0.21684896924315616,0.1343678624500962,0.2738559025764895,0.069,0.09533333333333334
support_burden,6,80,3000,4,conserved_quotient,0.025421746419871136,0.11124298971092793,0.966,0.6577181208053692,0.8910045225471502,0.0,0.34705882352941175,3.158525108795067e-32,0.015676859504132234,1.173681695705531,0.0500504132231405,0.06233333333333333,0.07333333333333333
support_burden,6,80,3000,4,object_only,0.08309129408563752,0.30251047482005283,0.9376666666666666,0.0,0.6103594655067858,0.0,1.0,4.333342374871281e-34,0.12066801346801351,0.15794127472840835,0.1830013468013468,0.06233333333333333,0.07333333333333333
support_burden,6,80,3000,4,access_only,0.03195084848484848,0.12583794791241992,0.9596666666666667,0.7027027027027027,0.8837045725442036,0.0,0.0,3.0814879110195774e-33,0.013066666666666681,1.1843632055306523,0.04926666666666666,0.06233333333333333,0.07333333333333333
support_burden,6,80,3000,4,context_table,0.07961936615461178,0.38740960448388134,0.935,0.01015228426395939,0.5234900604717212,0.0028776978417266188,0.9882352941176471,0.007087982955815421,0.10383528787878786,0.09336624914250245,0.16560562121212122,0.06233333333333333,0.07333333333333333
support_burden,6,80,3000,8,conserved_quotient,0.025421746419871136,0.11124298971092793,0.966,0.6577181208053692,0.8910045225471502,0.0,0.34705882352941175,3.158525108795067e-32,0.015676859504132234,1.173681695705531,0.0500504132231405,0.06233333333333333,0.07333333333333333
