suite,shift,train_scenario,test_scenario,seed,n_train,n_test,model,brier,log_loss,accuracy,f1,auc,blocked_false_positive_rate,affordance_loss_rate,accessible_prediction_variance,ece,reliability_slope,mean_prediction,positive_rate,access_rate
main_shift,iid_left_light,left_light,left_light,1,1000,3000,interaction_logistic,0.06555842325330294,0.234852128190532,0.9173333333333333,0.8050314465408805,0.9322310397091708,0.0,0.02046783625730994,0.006079136903909861,0.02189937117929471,0.9234190133535917,0.21481128578249448,0.20066666666666666,0.30733333333333335
main_shift,iid_left_light,left_light,left_light,1,1000,3000,oracle_gate_class_mean,0.06395126338054086,0.22507771729060413,0.9193333333333333,0.8118195956454122,0.9348910637048038,0.0,0.0,1.8488927466117464e-32,0.023676301458252665,0.9147759996882922,0.21152963479158599,0.20066666666666666,0.30733333333333335
main_shift,iid_left_light,left_light,left_light,1,1000,3000,oracle_intrinsic,0.06284313333333333,0.22147266538657542,0.9193333333333333,0.8118195956454122,0.9348910637048038,0.0,0.0,3.389636702121535e-32,0.00990000000000002,0.9778219882838983,0.19585999999999998,0.20066666666666666,0.30733333333333335
main_shift,iid_left_light,left_light,left_light,2,1000,3000,conserved_quotient,0.05621467059577349,0.20135063610564158,0.93,0.8335974643423137,0.947273166023166,0.0,0.0,9.437056727497456e-33,0.009991599400170808,0.9662724128837124,0.19625085569942713,0.19733333333333333,0.302
main_shift,iid_left_light,left_light,left_light,2,1000,3000,caq_strong_shrinkage,0.0570001828936464,0.20384746001255427,0.93,0.8335974643423137,0.947273166023166,0.0,0.0,1.232595164407831e-32,0.014387278834072084,1.002133075566371,0.1984129531125123,0.19733333333333333,0.302
main_shift,iid_left_light,left_light,left_light,2,1000,3000,object_only,0.15203015922027088,0.47130538292126617,0.8026666666666666,0.0,0.6236306904911556,0.0,1.0,2.515745989855827e-33,0.006205036386119848,0.9471089615941797,0.1911282969472135,0.19733333333333333,0.302
main_shift,iid_left_light,left_light,left_light,2,1000,3000,access_only,0.08344220403064578,0.2628331905960786,0.872,0.7436582109479306,0.9052419581125977,0.0,0.0,4.0059342843254506e-32,0.015928424908424936,0.9315610834431858,0.2038884249084249,0.19733333333333333,0.302
main_shift,iid_left_light,left_light,left_light,2,1000,3000,context_table,0.159323845244403,0.6089888890781384,0.7976666666666666,0.034976152623211444,0.6086026589296938,0.011461318051575931,0.9805970149253731,0.011147359612246265,0.06650411018953997,0.5112439258097365,0.19153140759046763,0.19733333333333333,0.302
main_shift,iid_left_light,left_light,left_light,2,1000,3000,monolithic_logistic,0.05819136637375786,0.21284730330324284,0.93,0.8335974643423137,0.9371955531112508,0.0,0.0,0.002179468974005428,0.01432511519351967,1.0011809212630687,0.20198109919109533,0.19733333333333333,0.302
main_shift,iid_left_light,left_light,left_light,2,1000,3000,interaction_logistic,0.058070196949407286,0.21192794855221928,0.9296666666666666,0.8324066719618745,0.9345376055041753,0.0,0.004477611940298508,0.004040512331363248,0.015088512525998087,0.9648184171416907,0.19924877182946768,0.19733333333333333,0.302
main_shift,iid_left_light,left_light,left_light,2,1000,3000,oracle_gate_class_mean,0.05636538067327727,0.20227028963692867,0.93,0.8335974643423137,0.947273166023166,0.0,0.0,1.5455587803707568e-32,0.013432509336453008,0.9542889433600572,0.19570996965391327,0.19733333333333333,0.302
main_shift,iid_left_light,left_light,left_light,2,1000,3000,oracle_intrinsic,0.056053799999999994,0.2009085014522703,0.93,0.8335974643423137,0.947273166023166,0.0,0.0,1.8488927466117464e-32,0.008953333333333327,1.0044534988846798,0.19288666666666665,0.19733333333333333,0.302
main_shift,iid_left_light,left_light,left_light,3,1000,3000,conserved_quotient,0.058195066953136254,0.20738838887888142,0.927,0.8268774703557312,0.9385682818766775,0.0,0.0,1.5455587803707568e-32,0.012285877690604767,0.9670293546505281,0.19484373115139572,0.198,0.29833333333333334
main_shift,iid_left_light,left_light,left_light,3,1000,3000,caq_strong_shrinkage,0.05857330672263906,0.20877762999624458,0.927,0.8268774703557312,0.9385682818766775,0.0,0.0,5.623715437610729e-32,0.015627308312724422,1.002174278875486,0.19609933759097634,0.198,0.29833333333333334
main_shift,iid_left_light,left_light,left_light,3,1000,3000,object_only,0.15077786081716885,0.4684078136876165,0.802,0.0,0.6517418574775183,0.0,1.0,1.5888922041194696e-33,0.01300660393975726,0.9954306067922927,0.19620748820116418,0.198,0.29833333333333334
main_shift,iid_left_light,left_light,left_light,3,1000,3000,access_only,0.08237766047325196,0.26171387212628006,0.875,0.748153122901276,0.896403072005732,0.0,0.0,1.232595164407831e-32,0.010863646532438532,0.9585215037043989,0.1982303131991051,0.198,0.29833333333333334
main_shift,iid_left_light,left_light,left_light,3,1000,3000,context_table,0.15866021841581074,0.6072249436491036,0.79,0.11267605633802817,0.6424161257910219,0.030878859857482184,0.9269746646795827,0.014449771522694246,0.04520700807187847,0.5079031318708109,0.19485778797499204,0.198,0.29833333333333334
main_shift,iid_left_light,left_light,left_light,3,1000,3000,monolithic_logistic,0.05925607232759898,0.21565591862056158,0.9263333333333333,0.8247422680412371,0.9401139407373821,0.0,0.005961251862891207,0.004380303720633853,0.010144586925147586,0.9863060571762559,0.19747390146246338,0.198,0.29833333333333334
main_shift,iid_left_light,left_light,left_light,3,1000,3000,interaction_logistic,0.05978547974251986,0.21662709334276056,0.9246666666666666,0.8197767145135566,0.936609794257342,0.0,0.01639344262295082,0.005896863246344864,0.01743013638039104,0.9504661142502661,0.19804923357701568,0.198,0.29833333333333334
main_shift,iid_left_light,left_light,left_light,3,1000,3000,oracle_gate_class_mean,0.05836313434689782,0.20816346337115385,0.927,0.8268774703557312,0.9385682818766775,0.0,0.0,1.8488927466117464e-32,0.014892261353104749,0.9577342240862426,0.194525594686438,0.198,0.29833333333333334
main_shift,iid_left_light,left_light,left_light,3,1000,3000,oracle_intrinsic,0.057500699999999995,0.2056087123231871,0.927,0.8268774703557312,0.9385682818766775,0.0,0.0,1.2518544638517033e-32,0.01081666666666668,0.9838114840883583,0.1951433333333333,0.198,0.29833333333333334
main_shift,iid_left_light,left_light,left_light,4,1000,3000,conserved_quotient,0.05365378462206248,0.1896408473420373,0.9316666666666666,0.8326530612244898,0.9552467713505605,0.0,0.0,2.465190328815662e-32,0.017053638246036576,1.0070775682538793,0.18942774251357397,0.19066666666666668,0.29233333333333333
main_shift,iid_left_light,left_light,left_light,4,1000,3000,caq_strong_shrinkage,0.05488533445043199,0.19375662613765443,0.9316666666666666,0.8326530612244898,0.9552467713505605,0.0,0.0,6.933347799794049e-33,0.02714354128129677,1.037691978206284,0.18944922589782245,0.19066666666666668,0.29233333333333333
main_shift,iid_left_light,left_light,left_light,4,1000,3000,object_only,0.14757679106451063,0.4609802304802583,0.8093333333333333,0.0,0.6496288925242797,0.0,1.0,2.3231529954171032e-33,0.016571747829242804,0.886209746364497,0.20618021343770845,0.19066666666666668,0.29233333333333333
main_shift,iid_left_light,left_light,left_light,4,1000,3000,access_only,0.07849119872769092,0.2458107988302097,0.879,0.7494824016563147,0.9044214640384327,0.0,0.0,1.232595164407831e-32,0.004639844236760095,0.9826801760860616,0.19012651090342675,0.19066666666666668,0.29233333333333333
main_shift,iid_left_light,left_light,left_light,4,1000,3000,context_table,0.1628922468680894,0.6487489871854832,0.7863333333333333,0.12311901504787962,0.6445166242324397,0.04898728214790391,0.9157733537519143,0.023610105442944125,0.06201406979861814,0.3631870337997839,0.2145918722591158,0.19066666666666668,0.29233333333333333
main_shift,iid_left_light,left_light,left_light,4,1000,3000,monolithic_logistic,0.05482550393364984,0.19948798294553702,0.9316666666666666,0.8326530612244898,0.9448695867559129,0.0,0.0,0.00201341235012127,0.010313622712368464,1.0146123936141755,0.18832852429834301,0.19066666666666668,0.29233333333333333
main_shift,iid_left_light,left_light,left_light,4,1000,3000,interaction_logistic,0.054041484094580816,0.19541535230917664,0.9316666666666666,0.8323793949304987,0.9460230872916211,0.0,0.0030627871362940277,0.003241199342045973,0.008947970511855934,1.0038677817421475,0.18804159463453182,0.19066666666666668,0.29233333333333333
main_shift,iid_left_light,left_light,left_light,4,1000,3000,oracle_gate_class_mean,0.053540705215948475,0.18913050930379316,0.9316666666666666,0.8326530612244898,0.9552467713505605,0.0,0.0,3.4088960015654075e-32,0.015858810668631318,0.9996974726354104,0.18942881066863132,0.19066666666666668,0.29233333333333333
main_shift,iid_left_light,left_light,left_light,4,1000,3000,oracle_intrinsic,0.052675966666666664,0.18626381798629552,0.9316666666666666,0.8326530612244898,0.9552467713505605,0.0,0.0,1.560003254953661e-32,0.009383333333333323,1.0074936065772473,0.1882033333333333,0.19066666666666668,0.29233333333333333
main_shift,iid_left_light,left_light,left_light,5,1000,3000,conserved_quotient,0.05835634681218249,0.20686036879410297,0.928,0.8226600985221675,0.9357605702310456,0.0,0.0,2.792598419361492e-32,0.01955573446036674,0.9365396577443678,0.19870906779370007,0.189,0.29233333333333333
main_shift,iid_left_light,left_light,left_light,5,1000,3000,caq_strong_shrinkage,0.05941838318173181,0.20970246615462218,0.928,0.8226600985221675,0.9357605702310456,0.0,0.0,3.0814879110195774e-32,0.02369450222993607,0.9593667739144504,0.19983929207853543,0.189,0.29233333333333333
main_shift,iid_left_light,left_light,left_light,5,1000,3000,object_only,0.1458448458505236,0.456451058346093,0.811,0.0,0.6578352764131637,0.0,1.0,3.9000081373841526e-33,0.020554545693319264,1.0380393657121243,0.2095545456933193,0.189,0.29233333333333333
main_shift,iid_left_light,left_light,left_light,5,1000,3000,access_only,0.08288047058954678,0.26100688460102434,0.8726666666666667,0.7354570637119113,0.899054810001515,0.0,0.0,9.244463733058732e-33,0.02379650953984278,0.8916455246090114,0.20294984287317613,0.189,0.29233333333333333
main_shift,iid_left_light,left_light,left_light,5,1000,3000,context_table,0.15290544488780816,0.5357790656283719,0.7936666666666666,0.11444921316165951,0.6415816909035158,0.04145077720207254,0.9324116743471582,0.009121353983436943,0.04713452977447147,0.5601566701013139,0.20597828355911782,0.189,0.29233333333333333
main_shift,iid_left_light,left_light,left_light,5,1000,3000,monolithic_logistic,0.06047870323618004,0.21632239296788336,0.9286666666666666,0.8245901639344262,0.9368856065663848,0.0,0.0,0.0035171005857238175,0.019153943086035633,0.976343899827186,0.20576052450459625,0.189,0.29233333333333333
main_shift,iid_left_light,left_light,left_light,5,1000,3000,interaction_logistic,0.06080258873034162,0.21848348629935146,0.9263333333333333,0.8198859005704972,0.9329784249636284,0.0,0.0015360983102918587,0.006428856312604373,0.02081283242139856,0.9312444171315323,0.2056395722242022,0.189,0.29233333333333333
main_shift,iid_left_light,left_light,left_light,5,1000,3000,oracle_gate_class_mean,0.0583390574524397,0.20687527730471658,0.928,0.8226600985221675,0.9357605702310456,0.0,0.0,1.5407439555097887e-32,0.019284834067305957,0.9299796161012245,0.19843816740063933,0.189,0.29233333333333333
main_shift,iid_left_light,left_light,left_light,5,1000,3000,oracle_intrinsic,0.0568701,0.20275041875835587,0.928,0.8226600985221675,0.9405455991289667,0.0,0.0,3.4088960015654075e-32,0.009676666666666674,0.9770200440230712,0.18883,0.189,0.29233333333333333
main_shift,iid_left_light,left_light,left_light,6,1000,3000,conserved_quotient,0.061591962140456,0.21286290678269557,0.9203333333333333,0.8052159739201304,0.9374533624071241,0.0,0.0,1.5407439555097887e-32,0.013953040545763757,0.9815812780198985,0.18916489239761558,0.18866666666666668,0.2886666666666667
main_shift,iid_left_light,left_light,left_light,6,1000,3000,caq_strong_shrinkage,0.06262632216192252,0.21592455829509058,0.9203333333333333,0.8052159739201304,0.9374533624071241,0.0,0.0,1.9259299443872359e-32,0.018939826143080218,1.013376358849262,0.18738315947641357,0.18866666666666668,0.2886666666666667
main_shift,iid_left_light,left_light,left_light,6,1000,3000,object_only,0.14817844606316458,0.4643724115437102,0.8113333333333334,0.0,0.5833880160622047,0.0,1.0,2.744450170751811e-33,0.011220105454975999,1.1592459860039641,0.18425665417317805,0.18866666666666668,0.2886666666666667
main_shift,iid_left_light,left_light,left_light,6,1000,3000,access_only,0.07997617585034014,0.25339317292032576,0.8766666666666667,0.7416201117318436,0.8990813301549602,0.0,0.0,1.5407439555097887e-32,0.005260476190476198,0.9934221007050625,0.1834061904761905,0.18866666666666668,0.2886666666666667
main_shift,iid_left_light,left_light,left_light,6,1000,3000,context_table,0.151989293668385,0.543548811479651,0.802,0.06309148264984227,0.634610247640174,0.01874414245548266,0.9576399394856279,0.013845712102971315,0.03643954530143388,0.546039070506984,0.18578009537158072,0.18866666666666668,0.2886666666666667
main_shift,iid_left_light,left_light,left_light,6,1000,3000,monolithic_logistic,0.06312199250186246,0.21960259347291874,0.9203333333333333,0.8052159739201304,0.935060146162579,0.0,0.0,0.0020556795884759576,0.01788934882311705,1.001414889493594,0.19565628453210912,0.18866666666666668,0.2886666666666667
main_shift,iid_left_light,left_light,left_light,6,1000,3000,interaction_logistic,0.06241166462424663,0.21523047073593005,0.9203333333333333,0.8052159739201304,0.9353512228122796,0.0,0.0,0.002011499306158021,0.017984136786416468,0.9804384851615741,0.1962867402455857,0.18866666666666668,0.2886666666666667
main_shift,iid_left_light,left_light,left_light,6,1000,3000,oracle_gate_class_mean,0.061509531352501416,0.21254889134629373,0.9203333333333333,0.8052159739201304,0.9374533624071241,0.0,0.0,1.8681520460556188e-32,0.012811861709252975,0.9732797407935825,0.18961630615369746,0.18866666666666668,0.2886666666666667
main_shift,iid_left_light,left_light,left_light,6,1000,3000,oracle_intrinsic,0.06045393333333334,0.2099740971720222,0.9203333333333333,0.8052159739201304,0.9374533624071241,0.0,0.0,3.4088960015654075e-32,0.011906666666666683,0.9613710929569445,0.18866666666666668,0.18866666666666668,0.2886666666666667
main_shift,iid_left_light,left_light,left_light,7,1000,3000,conserved_quotient,0.058738695558121584,0.2093562861297631,0.926,0.8192182410423453,0.9338228871886245,0.0,0.0,1.4059288594026822e-32,0.02456136425681034,1.0428948941091782,0.18060980591463727,0.188,0.289
main_shift,iid_left_light,left_light,left_light,7,1000,3000,caq_strong_shrinkage,0.061083831806228714,0.2158957588695777,0.926,0.8192182410423453,0.9338228871886245,0.0,0.0,1.9259299443872359e-32,0.035330994714714736,1.0732075353481034,0.17948395778425266,0.188,0.289
main_shift,iid_left_light,left_light,left_light,7,1000,3000,object_only,0.14717673815056653,0.4610605875616464,0.812,0.0,0.6370707123641827,0.0,1.0,4.333342374871281e-34,0.03738642627592867,1.5226222433777457,0.1625105694322258,0.188,0.289
main_shift,iid_left_light,left_light,left_light,7,1000,3000,access_only,0.0819377151656279,0.2609133618191954,0.873,0.7337526205450734,0.8915841281486916,0.0,0.0,2.1570415377137042e-32,0.011142788104089172,1.0171325001772813,0.1768572118959108,0.188,0.289
main_shift,iid_left_light,left_light,left_light,7,1000,3000,context_table,0.15350606839337363,0.55645203748608,0.796,0.1,0.6311656418497944,0.032817627754336616,0.9382530120481928,0.014169760056947932,0.04706104412174418,0.5292315151830743,0.16389411143381138,0.188,0.289
main_shift,iid_left_light,left_light,left_light,7,1000,3000,monolithic_logistic,0.06043962370687741,0.2221319575649918,0.9243333333333333,0.8131687242798354,0.9324508844868346,0.0,0.01957831325301205,0.0011914217125699555,0.030264068745929785,1.0630888643623222,0.17915706970576134,0.188,0.289
main_shift,iid_left_light,left_light,left_light,7,1000,3000,interaction_logistic,0.05946476702587475,0.2124818138588971,0.9236666666666666,0.811522633744856,0.9380458896691471,0.0,0.01957831325301205,0.003938738396049268,0.022461767788264447,1.0177569423705983,0.17909009414502247,0.188,0.289
main_shift,iid_left_light,left_light,left_light,7,1000,3000,oracle_gate_class_mean,0.05839057202224938,0.20829100674054296,0.926,0.8192182410423453,0.9338228871886245,0.0,0.0,4.0059342843254506e-32,0.02202638965899144,1.0338544842666364,0.18091111034100854,0.188,0.289
main_shift,iid_left_light,left_light,left_light,7,1000,3000,oracle_intrinsic,0.057495899999999996,0.20560221026373088,0.926,0.8192182410423453,0.9338228871886245,0.0,0.0,1.560003254953661e-32,0.014556666666666678,0.9643834973925797,0.19077666666666665,0.188,0.289
main_shift,iid_left_light,left_light,left_light,8,1000,3000,conserved_quotient,0.0546878474332554,0.1962604939798524,0.9326666666666666,0.8296795952782462,0.9446070574787744,0.0,0.0,2.792598419361492e-32,0.016217023555103977,1.01984676934879,0.1779509997391849,0.187,0.2823333333333333
main_shift,iid_left_light,left_light,left_light,8,1000,3000,caq_strong_shrinkage,0.05572726604398138,0.19912473137222841,0.9326666666666666,0.8296795952782462,0.9446070574787744,0.0,0.0,6.933347799794049e-33,0.024426796090816452,1.0590464881808122,0.17809419156350456,0.187,0.2823333333333333
main_shift,iid_left_light,left_light,left_light,8,1000,3000,object_only,0.14596085092023628,0.4574110056147962,0.813,0.0,0.6264424141567619,0.0,1.0,1.6490775148815707e-33,0.0026915077624376713,0.9766037268829549,0.18916120473213463,0.187,0.2823333333333333
main_shift,iid_left_light,left_light,left_light,8,1000,3000,access_only,0.07798143744855968,0.24822745848221742,0.8813333333333333,0.7471590909090909,0.9057363300905736,0.0,0.0,2.1570415377137042e-32,0.00728629629629632,1.006068513244902,0.17971370370370368,0.187,0.2823333333333333
main_shift,iid_left_light,left_light,left_light,8,1000,3000,context_table,0.15154213251464538,0.5550943833459933,0.7966666666666666,0.06441717791411043,0.6469170395803779,0.02786809103576405,0.952,0.014595347299637455,0.043885716207122394,0.5366316282852468,0.18605643514360826,0.187,0.2823333333333333
main_shift,iid_left_light,left_light,left_light,8,1000,3000,monolithic_logistic,0.05786336505622258,0.2090437512463872,0.925,0.8048568950563747,0.9412707496058917,0.0,0.056,0.007513628911703877,0.015583746962671282,1.034634042544819,0.1839222341613544,0.187,0.2823333333333333
main_shift,iid_left_light,left_light,left_light,8,1000,3000,interaction_logistic,0.05768950991905632,0.20772791834926527,0.9276666666666666,0.8127696289905091,0.9391761475547019,0.0,0.056,0.010339256360640443,0.015741284644471526,0.9807643605614589,0.18542859322801916,0.187,0.2823333333333333
main_shift,iid_left_light,left_light,left_light,8,1000,3000,oracle_gate_class_mean,0.054678083471063225,0.19656402376668322,0.9326666666666666,0.8296795952782462,0.9446070574787744,0.0,0.0,6.162975822039155e-33,0.01541652307042551,1.0093183543145972,0.17793152887762645,0.187,0.2823333333333333
main_shift,iid_left_light,left_light,left_light,8,1000,3000,oracle_intrinsic,0.054182566666666675,0.19479682574012758,0.9326666666666666,0.8296795952782462,0.9446070574787744,0.0,0.0,3.1007472104634497e-32,0.007696666666666672,1.0052850387902323,0.1807166666666667,0.187,0.2823333333333333
main_shift,iid_left_light,left_light,left_light,9,1000,3000,conserved_quotient,0.05390668052728421,0.18935516989162288,0.9343333333333333,0.8412570507655117,0.9524769674379352,0.0,0.0,1.1728913361318266e-31,0.01477846978235127,1.0015570242441445,0.18587922725034564,0.19666666666666666,0.29133333333333333
main_shift,iid_left_light,left_light,left_light,9,1000,3000,caq_strong_shrinkage,0.053598441056335225,0.18777897102526286,0.9343333333333333,0.8412570507655117,0.9524769674379352,0.0,0.0,2.465190328815662e-32,0.012312916769994995,1.0542975080951333,0.18603030688844607,0.19666666666666666,0.29133333333333333
main_shift,iid_left_light,left_light,left_light,9,1000,3000,object_only,0.15208548346524833,0.4755640230228401,0.8033333333333333,0.0,0.6239988747450594,0.0,1.0,9.750020343460382e-34,0.011187173250261967,0.8352225632653811,0.19217512505749088,0.19666666666666666,0.29133333333333333
main_shift,iid_left_light,left_light,left_light,9,1000,3000,access_only,0.07545953875091307,0.23685795973462836,0.888,0.7704918032786885,0.9151902384133905,0.0,0.0,3.0814879110195774e-32,0.00946513513513519,1.0408325821574298,0.18720153153153152,0.19666666666666666,0.29133333333333333
main_shift,iid_left_light,left_light,left_light,9,1000,3000,context_table,0.15606488754056705,0.5549288423327104,0.7936666666666666,0.040310077519379844,0.6392179478163021,0.018344308560677328,0.9754224270353302,0.013021312771428858,0.0430698060142906,0.5552774024968917,0.19259500668412208,0.19666666666666666,0.29133333333333333
main_shift,iid_left_light,left_light,left_light,9,1000,3000,monolithic_logistic,0.05472590784808036,0.19926027518613554,0.9343333333333333,0.8412570507655117,0.9491180814403263,0.0,0.0,0.0013806661226188357,0.01597956162482953,1.035884513808171,0.18961060315620387,0.19666666666666666,0.29133333333333333
main_shift,iid_left_light,left_light,left_light,9,1000,3000,interaction_logistic,0.05554413085279272,0.20028282977863351,0.9336666666666666,0.8393866020984665,0.9450207468879668,0.0,0.0030721966205837174,0.0019478239435103935,0.02120891064863142,0.9901519581674217,0.18988754965289747,0.19666666666666666,0.29133333333333333
main_shift,iid_left_light,left_light,left_light,9,1000,3000,oracle_gate_class_mean,0.054257986602055115,0.19168367662259841,0.9343333333333333,0.8412570507655117,0.9524769674379352,0.0,0.0,1.8537075714727145e-32,0.017716632963687754,0.9834176404234797,0.18585876386170905,0.19666666666666666,0.29133333333333333
main_shift,iid_left_light,left_light,left_light,9,1000,3000,oracle_intrinsic,0.053401933333333325,0.187087769755574,0.9343333333333333,0.8412570507655117,0.9524769674379352,0.0,0.0,1.560003254953661e-32,0.01028,1.022776800854286,0.18784,0.19666666666666666,0.29133333333333333
main_shift,iid_left_light,left_light,left_light,10,1000,3000,conserved_quotient,0.05438974602944417,0.1948074267374088,0.9333333333333333,0.8417721518987342,0.9420932667593059,0.0,0.0,4.08297148210094e-32,0.011864584739680287,1.0188279536503086,0.19347303583909783,0.19933333333333333,0.29333333333333333
main_shift,iid_left_light,left_light,left_light,10,1000,3000,caq_strong_shrinkage,0.05556515844456688,0.1982474074945739,0.9333333333333333,0.8417721518987342,0.9420932667593059,0.0,0.0,4.391120273202898e-32,0.022781956473570175,1.0512730954430332,0.19278636884770795,0.19933333333333333,0.29333333333333333
main_shift,iid_left_light,left_light,left_light,10,1000,3000,object_only,0.15294169548555955,0.47442527751010727,0.8006666666666666,0.0,0.6296049278889666,0.0,1.0,1.781485198558193e-33,0.007663553557515116,0.9906293873395204,0.20699688689084844,0.19933333333333333,0.29333333333333333
main_shift,iid_left_light,left_light,left_light,10,1000,3000,access_only,0.07792041511839896,0.24740774659232556,0.8846666666666667,0.7658998646820027,0.9010906463120198,0.0,0.0,5.546678239835239e-32,0.008343837084673083,1.0179540665584654,0.19098949624866024,0.19933333333333333,0.29333333333333333
main_shift,iid_left_light,left_light,left_light,10,1000,3000,context_table,0.16305936968739426,0.593603937908168,0.7793333333333333,0.08310249307479224,0.6122796220540854,0.03773584905660377,0.9384384384384384,0.01331694150307856,0.05507777053928452,0.4152808129817394,0.21031574568215974,0.19933333333333333,0.29333333333333333
main_shift,iid_left_light,left_light,left_light,10,1000,3000,monolithic_logistic,0.05523682317886088,0.2004616266882166,0.9313333333333333,0.8352,0.9482559127148781,0.0,0.021021021021021023,0.0025215488217456158,0.015491541089748756,1.0421593462420617,0.19680516015975627,0.19933333333333333,0.29333333333333333
main_shift,iid_left_light,left_light,left_light,10,1000,3000,interaction_logistic,0.057620405587034726,0.20509761313678565,0.9283333333333333,0.8236259228876128,0.9448668751514206,0.0,0.06756756756756757,0.010108684672683355,0.020190928706940642,1.0100917949386037,0.19544435690266473,0.19933333333333333,0.29333333333333333
