suite,mode,rate,seed,model,brier,log_loss,accuracy,f1,auc,blocked_false_positive_rate,affordance_loss_rate,accessible_prediction_variance,ece,reliability_slope,mean_prediction,positive_rate,access_rate
correspondence_stress,handle_slot_swap,0.02,4,conserved_quotient,0.02504220754075153,0.10508103635488815,0.9715625,0.7807228915662651,0.9150548735823798,0.0,0.0,0.00021759025979629278,0.0067681700250723335,1.015194114057202,0.059973373601067956,0.06625,0.0821875
correspondence_stress,handle_slot_swap,0.05,4,conserved_quotient,0.02514658987881977,0.10549418067282923,0.9715625,0.7807228915662651,0.9148717511555656,0.0,0.0,0.00042027158701068393,0.006345755019932132,1.017099903203554,0.060009781385607,0.06625,0.0821875
correspondence_stress,handle_slot_swap,0.1,4,conserved_quotient,0.025232872336144362,0.10573756167296765,0.9715625,0.7807228915662651,0.9146681063878154,0.0,0.0,0.0008864409211428233,0.006827206031199944,1.019300318435937,0.059864910446072776,0.06625,0.0821875
correspondence_stress,handle_slot_swap,0.1,4,interaction_logistic,0.025560675514371408,0.1107325068391804,0.9709375,0.774818401937046,0.902335758126847,0.0,0.009852216748768473,0.0034655566711628196,0.014601729264595596,1.0077987933575578,0.057721053552879945,0.06625,0.0821875
correspondence_stress,handle_slot_swap,0.2,4,conserved_quotient,0.02521152638590835,0.10572564560475707,0.9715625,0.7807228915662651,0.9137698593114597,0.0,0.0,0.0007830970107333029,0.00629266232666473,1.019495299437295,0.059957337673335276,0.06625,0.0821875
correspondence_stress,handle_slot_swap,0.3,4,conserved_quotient,0.02527531217483199,0.10594264854727847,0.9715625,0.7807228915662651,0.9134762319719129,0.0,0.0,0.0004401625732155766,0.008114635294460578,1.0142584135590496,0.06022698402372123,0.06625,0.0821875
correspondence_stress,handle_slot_swap,0.3,4,interaction_logistic,0.027715003156590888,0.11745131403802404,0.963125,0.6844919786096256,0.9021652648329166,0.0,0.2019704433497537,0.018508083913084596,0.01735654896396926,0.9870834219579081,0.05549125147333547,0.06625,0.0821875
correspondence_stress,random_site,0.0,5,conserved_quotient,0.02631371507972899,0.10991472119069061,0.969375,0.7869565217391304,0.9041414141414141,0.0,0.0,9.437056727497456e-33,0.004876473093634561,0.9875541270544089,0.06978665569091264,0.071875,0.09375
correspondence_stress,random_site,0.0,5,interaction_logistic,0.02903931437211514,0.1301741571155831,0.969375,0.7869565217391304,0.9050285463328942,0.0,0.0,0.0025984998229697407,0.03479864755732658,0.882033087103727,0.10667364755732658,0.071875,0.09375
correspondence_stress,random_site,0.02,5,conserved_quotient,0.02648717302985182,0.11026184444896298,0.9690625,0.7843137254901961,0.9038984043331869,0.0,0.008695652173913044,0.003901543265826176,0.003975729587693964,0.9937728601511586,0.06940707494136941,0.071875,0.09375
correspondence_stress,random_site,0.05,5,conserved_quotient,0.027558602565309537,0.11318114748265838,0.9678125,0.7765726681127982,0.9028751280925194,0.0,0.008695652173913044,0.008037803212852737,0.005198035934397813,0.9798902917497885,0.0698180618207776,0.071875,0.09375
correspondence_stress,random_site,0.1,5,conserved_quotient,0.02752094100631927,0.11277170027721276,0.9675,0.7758620689655172,0.9025911286780852,0.0,0.030434782608695653,0.01686185926557691,0.004408322654772461,0.9866987168585818,0.07003332265477247,0.071875,0.09375
correspondence_stress,random_site,0.1,5,interaction_logistic,0.02926566556923806,0.12596995562651744,0.9675,0.7758620689655172,0.9143507539159713,0.0,0.030434782608695653,0.0252825649618518,0.027734410251616937,0.888482574113767,0.09960941025161694,0.071875,0.09375
correspondence_stress,random_site,0.2,5,conserved_quotient,0.029103172903244347,0.11657924915054123,0.965,0.7554585152838428,0.9021168203776899,0.0,0.07391304347826087,0.019518969061527468,0.005551582294873314,1.009693556181448,0.06873432227533743,0.071875,0.09375
correspondence_stress,random_site,0.3,5,conserved_quotient,0.03035460466844911,0.11939877319544165,0.9628125,0.7373068432671082,0.9009017713365539,0.0,0.10869565217391304,0.014030484794640804,0.006696121261778582,1.0142664315260979,0.06858568614395635,0.071875,0.09375
correspondence_stress,random_site,0.3,5,interaction_logistic,0.03521788656369055,0.15132008718723405,0.9590625,0.7253668763102725,0.9007143902796076,0.0,0.08695652173913043,0.028564966869046624,0.04432295237419964,0.8516651564288324,0.11619795237419965,0.071875,0.09375
correspondence_stress,handle_slot_swap,0.0,5,conserved_quotient,0.02631371507972899,0.10991472119069061,0.969375,0.7869565217391304,0.9041414141414141,0.0,0.0,9.437056727497456e-33,0.004876473093634561,0.9875541270544089,0.06978665569091264,0.071875,0.09375
correspondence_stress,handle_slot_swap,0.0,5,interaction_logistic,0.02903931437211514,0.1301741571155831,0.969375,0.7869565217391304,0.9050285463328942,0.0,0.0,0.0025984998229697407,0.03479864755732658,0.882033087103727,0.10667364755732658,0.071875,0.09375
correspondence_stress,handle_slot_swap,0.02,5,conserved_quotient,0.026453254873070344,0.11042176038830293,0.969375,0.7869565217391304,0.9035441370223979,0.0,0.0,0.0002811087233228958,0.005296382485021821,0.9846742220344167,0.06989518923009568,0.071875,0.09375
correspondence_stress,handle_slot_swap,0.05,5,conserved_quotient,0.026562606168786775,0.11069749159702282,0.969375,0.7869565217391304,0.9025164690382081,0.0,0.0,0.0005017617838378129,0.004920344345839152,0.989302027330441,0.06970707015299377,0.071875,0.09375
correspondence_stress,handle_slot_swap,0.1,5,conserved_quotient,0.02662043636411653,0.11086231143866712,0.969375,0.7869565217391304,0.9027302005562875,0.0,0.0,0.0006391315504391611,0.004655366547153303,0.9928295586737689,0.06954984499282618,0.071875,0.09375
correspondence_stress,handle_slot_swap,0.1,5,interaction_logistic,0.02958135916336822,0.1331328684696129,0.969375,0.7869565217391304,0.9089576928707364,0.0,0.0,0.0031842369522816693,0.03815068192100092,0.8807257313604775,0.11002568192100093,0.071875,0.09375
correspondence_stress,handle_slot_swap,0.2,5,conserved_quotient,0.026671383050169865,0.11099532224017956,0.969375,0.7869565217391304,0.9026379739423218,0.0,0.0,0.0007074025894764106,0.004221559420262916,0.9932968612622755,0.06960434663709139,0.071875,0.09375
