seed,access_flip_rate,model,brier,log_loss,accuracy,f1,auc,blocked_false_positive_rate,affordance_loss_rate,accessible_prediction_variance
4,0.3,caq_noisy_access,0.07966592683259693,0.3046470311701643,0.9246875,0.0,0.6459791423310836,0.0,1.0,0.02414206935559708
5,0.0,caq_noisy_access,0.030263630012837953,0.12485858340321171,0.964375,0.7272727272727273,0.8897591345542991,0.0,0.0,4.3140830754274083e-32
5,0.02,caq_noisy_access,0.03463315364625045,0.1374384305508128,0.956875,0.6863636363636364,0.8767750288905427,0.008552856654122478,0.015306122448979591,0.005987717856238462
5,0.05,caq_noisy_access,0.045611040239634824,0.1694338346994759,0.9365625,0.5865580448065173,0.8568632433642508,0.02942182689018132,0.0663265306122449,0.021406993867901618
5,0.1,caq_noisy_access,0.0570447341032074,0.20139885751982853,0.904375,0.47959183673469385,0.8321565353130161,0.06534382483749572,0.10714285714285714,0.026432962598932835
5,0.2,caq_noisy_access,0.07011486289473211,0.2503927049647336,0.9021875,0.23095823095823095,0.7576310360057842,0.045501197399931574,0.7346938775510204,0.026884244753461087
5,0.3,caq_noisy_access,0.07589377263338175,0.283513630804316,0.930625,0.0,0.6658634793288923,0.0,1.0,0.02303526561175229
6,0.0,caq_noisy_access,0.02918903697909792,0.12450607108660114,0.9665625,0.7678958785249458,0.8860388513513513,0.0,0.0,5.546678239835239e-32
6,0.02,caq_noisy_access,0.0382913600057712,0.14994462400034358,0.95125,0.6904761904761905,0.8654631193693694,0.017135023989033583,0.03167420814479638,0.010054468892598182
6,0.05,caq_noisy_access,0.048029111060239285,0.17873378884850388,0.93125,0.60431654676259,0.8453237612612613,0.03735435229609321,0.06334841628959276,0.018095016702953742
6,0.1,caq_noisy_access,0.0597191801518802,0.21325919919552014,0.8978125,0.49614791987673346,0.8167989864864865,0.07299520219328307,0.11312217194570136,0.02559002791346588
6,0.2,caq_noisy_access,0.06959327178835421,0.2546764479510985,0.8978125,0.2781456953642384,0.7427547860360361,0.05037697052775874,0.7013574660633484,0.020842077188220724
6,0.3,caq_noisy_access,0.07414761801967376,0.28794795797605865,0.925,0.0,0.6662162162162162,0.0,1.0,0.016184302300244723
7,0.0,caq_noisy_access,0.02646760887623623,0.10716055523279273,0.9678125,0.7695749440715883,0.9064930250796904,0.0,0.0,3.274080905458301e-33
7,0.02,caq_noisy_access,0.032941254804263645,0.12491986046330229,0.9553125,0.7039337474120083,0.896430819849917,0.014542936288088643,0.02631578947368421,0.009283786300558256
7,0.05,caq_noisy_access,0.043183829241047855,0.15572520745789817,0.9340625,0.609981515711645,0.8715762998227741,0.037742382271468145,0.06578947368421052,0.018311810128672158
7,0.1,caq_noisy_access,0.055519544663160406,0.19105134127618975,0.9003125,0.5023400936037441,0.8395056055168273,0.07513850415512466,0.10087719298245613,0.023381698262817965
7,0.2,caq_noisy_access,0.06916757299812047,0.24213016943687107,0.8734375,0.33497536945812806,0.7698804758906866,0.09487534626038781,0.49122807017543857,0.029061616064316086
7,0.3,caq_noisy_access,0.07187470747690378,0.2676069844093164,0.9315625,0.0,0.7025499395716248,0.0,1.0,0.02002191806217786
8,0.0,caq_noisy_access,0.027782242253747622,0.1154958288079967,0.9675,0.7657657657657657,0.8953617821985854,0.0,0.0,1.560003254953661e-32
8,0.02,caq_noisy_access,0.036696066798861775,0.14007805296289041,0.95,0.6774193548387096,0.8818286049649381,0.018835616438356163,0.013513513513513514,0.004959907355893358
8,0.05,caq_noisy_access,0.04590133693499821,0.16464733354453112,0.9265625,0.5855379188712522,0.8639179811107279,0.04417808219178082,0.02702702702702703,0.007215553393577935
8,0.1,caq_noisy_access,0.06058831899149416,0.20944399801687655,0.9040625,0.4130019120458891,0.8162455605370313,0.05856164383561644,0.4144144144144144,0.01737997454684662
8,0.2,caq_noisy_access,0.07053471796967306,0.25366977742674834,0.8940625,0.24161073825503357,0.7298098972041215,0.05650684931506849,0.7297297297297297,0.02152214131777058
8,0.3,caq_noisy_access,0.07489381390069869,0.28690590212884426,0.930625,0.0,0.6534586971121558,0.0,1.0,0.019130098582285614
9,0.0,caq_noisy_access,0.030659605604869248,0.13084352688957576,0.9659375,0.7655913978494624,0.8853219882791896,0.0,0.0,3.0814879110195774e-33
9,0.02,caq_noisy_access,0.03817944583642103,0.15156780947430465,0.95375,0.704,0.873441133614733,0.013062908215881746,0.013513513513513514,0.007676482508381053
9,0.05,caq_noisy_access,0.04820307201612839,0.17852854415420738,0.9315625,0.6123893805309735,0.8521441066813629,0.037813681677552426,0.04504504504504504,0.01599885232530197
9,0.1,caq_noisy_access,0.05776528356764313,0.20696259249657956,0.903125,0.5201238390092879,0.8200656599183634,0.06978343073221038,0.0990990990990991,0.02645013846212746
9,0.2,caq_noisy_access,0.07321185233719095,0.2611901893879127,0.8896875,0.20316027088036118,0.7516919467094194,0.052251632863526985,0.7837837837837838,0.02679101293947978
9,0.3,caq_noisy_access,0.07963422408825334,0.2975879489431839,0.9240625,0.0,0.6752506085163057,0.0,1.0,0.02419768701129193
10,0.0,caq_noisy_access,0.027503812144117873,0.11306895950187883,0.9675,0.7547169811320755,0.8848084847582166,0.0,0.0,1.9259299443872359e-32
10,0.02,caq_noisy_access,0.034120055555526774,0.13084336565525823,0.9565625,0.6958424507658644,0.8733693898321915,0.012035763411279229,0.009615384615384616,0.0035812324589379425
10,0.05,caq_noisy_access,0.04420577073417576,0.1605302645319972,0.9378125,0.6090373280943026,0.8424157233641147,0.03198074277854195,0.038461538461538464,0.013376342630177262
10,0.1,caq_noisy_access,0.05828094946287274,0.2005793242096137,0.9025,0.48514851485148514,0.8186671507298183,0.06980742778541953,0.10096153846153846,0.027001802376130937
10,0.2,caq_noisy_access,0.07541033268615487,0.2643263577539657,0.8721875,0.3239669421487603,0.7156315162347334,0.09559834938101788,0.46634615384615385,0.03601102629780466
10,0.3,caq_noisy_access,0.08298711999660326,0.30477680322489503,0.9325,0.0,0.629935272068315,0.0,1.0,0.030816056233604745
11,0.0,caq_noisy_access,0.028276122007661338,0.1179726090583287,0.9675,0.7463414634146341,0.8866093326962892,0.0,0.0,5.257788748177154e-32
11,0.02,caq_noisy_access,0.03742223578740344,0.14354214940800805,0.954375,0.672645739910314,0.870503264851091,0.01331967213114754,0.015,0.008779183379629166
11,0.05,caq_noisy_access,0.0451766427993445,0.1633424528942894,0.9384375,0.602020202020202,0.8516372033763339,0.030737704918032786,0.025,0.010926464225998205
11,0.1,caq_noisy_access,0.05600525804991551,0.1942467575055839,0.91625,0.41739130434782606,0.8174215639433031,0.044740437158469946,0.405,0.02095183304246571
11,0.2,caq_noisy_access,0.07233707783220814,0.25342338092244676,0.894375,0.19523809523809524,0.719976110845676,0.05259562841530055,0.72,0.026078397017690703
11,0.3,caq_noisy_access,0.07619719801883694,0.27978521197683087,0.934375,0.0,0.6558209906035993,0.0,1.0,0.021609167460078793
12,0.0,caq_noisy_access,0.02688763382448944,0.1128422012845862,0.969375,0.772093023255814,0.899866088441881,0.0,0.0,6.355568816477878e-33
12,0.02,caq_noisy_access,0.03486487891391295,0.1350980312805188,0.95625,0.6982758620689655,0.8817375664850551,0.014036288942143102,0.033816425120772944,0.011995266569037327
12,0.05,caq_noisy_access,0.04409332994839978,0.161152208187184,0.9384375,0.6159844054580896,0.8566814938444366,0.033207805546045875,0.06763285024154589,0.021012936000836948
12,0.1,caq_noisy_access,0.05628047051374804,0.19665287097371803,0.9078125,0.5058626465661642,0.8207151690614592,0.06607326258130777,0.12560386473429952,0.03279621775600661
12,0.2,caq_noisy_access,0.07084370656327624,0.2480576685619646,0.8728125,0.3136593591905565,0.7597921885426536,0.09038000684697022,0.48792270531400966,0.03119356838152563
12,0.3,caq_noisy_access,0.0770720996205562,0.2788952158780505,0.9303125,0.0,0.7133298487206099,0.0,1.0,0.025937155271848464
13,0.0,caq_noisy_access,0.028282646414734623,0.11696503392192872,0.965,0.75,0.8864589891228924,0.0,0.0,3.4088960015654075e-32
13,0.02,caq_noisy_access,0.03605301102934311,0.13997576565112618,0.9525,0.6833333333333333,0.8691407835622565,0.01269732326698696,0.021834061135371178,0.009591166132865104
13,0.05,caq_noisy_access,0.04923424730061523,0.17614249304935242,0.929375,0.5860805860805861,0.8489933965342145,0.03706245710363761,0.043668122270742356,0.018146924720054997
13,0.1,caq_noisy_access,0.06374858371817325,0.21825364437537226,0.8928125,0.4665629860031104,0.8157187300391061,0.07481125600549074,0.10043668122270742,0.030736835766176786
13,0.2,caq_noisy_access,0.0804457748730825,0.28102348211355443,0.858125,0.3058103975535168,0.711014507405348,0.10775566231983527,0.47161572052401746,0.03149500390598073
13,0.3,caq_noisy_access,0.07835773061473661,0.29616911875378515,0.9315625,0.0,0.6446183515384344,0.0,1.0,0.02298852422034901
14,0.0,caq_noisy_access,0.03200583902012281,0.13478521000505642,0.9640625,0.7657841140529531,0.888076118800951,0.0,0.0,1.0014835710813626e-32
14,0.02,caq_noisy_access,0.0407987720858182,0.15934423655384866,0.94875,0.6928838951310862,0.8773299507472826,0.016195727084769126,0.01702127659574468,0.006647663690639661
14,0.05,caq_noisy_access,0.05186785226951848,0.18776294333545926,0.92375,0.6013071895424836,0.8567717179008152,0.04514128187456926,0.0425531914893617,0.014334580562316327
14,0.1,caq_noisy_access,0.06295328033116934,0.21893615447934583,0.9009375,0.43493761140819964,0.8319423509680707,0.057201929703652656,0.4085106382978723,0.023812610525811708
14,0.2,caq_noisy_access,0.07282974245476673,0.25542945859665095,0.8909375,0.25267665952890794,0.7744100819463315,0.05306685044796692,0.7574468085106383,0.02191557427166261
14,0.3,caq_noisy_access,0.08116163245795541,0.30168197251143236,0.92,0.0,0.6770988132642664,0.0,1.0,0.018966225165488418
15,0.0,caq_noisy_access,0.0267411180735066,0.1140020464399336,0.9671875,0.7286821705426356,0.9031,0.0,0.0,3.2548216060144286e-32
15,0.02,caq_noisy_access,0.03298313595074045,0.13112364689909048,0.9559375,0.6634844868735084,0.8876183333333333,0.011552837240910635,0.0106951871657754,0.005103529580643398
15,0.05,caq_noisy_access,0.045160267300931166,0.1670912859510674,0.9415625,0.5039787798408488,0.8472033333333333,0.023445463812436288,0.42245989304812837,0.020324816282173454
15,0.1,caq_noisy_access,0.05725477299447532,0.2036226737271916,0.9175,0.4107142857142857,0.8054916666666667,0.04994903160040775,0.45989304812834225,0.028624460398545232
15,0.2,caq_noisy_access,0.06792775566221614,0.24256806445322304,0.8715625,0.29743589743589743,0.7446283333333333,0.09921848453958546,0.5026737967914439,0.027374989323474964
15,0.3,caq_noisy_access,0.07144214417600508,0.27129694828760853,0.9375,0.0,0.6655466666666666,0.0,1.0,0.02197759922537557
16,0.0,caq_noisy_access,0.022600517832250155,0.09460317691761624,0.9740625,0.8302658486707567,0.9260720328740634,0.0,0.0,4.3333423748712807e-32
16,0.02,caq_noisy_access,0.030938818491297423,0.1160994378058792,0.960625,0.7640449438202247,0.920150557685003,0.016580310880829015,0.012295081967213115,0.004643348783464477
16,0.05,caq_noisy_access,0.039923784980148654,0.14282793565226182,0.945,0.6944444444444444,0.8983915190441659,0.03281519861830743,0.03278688524590164,0.01089417072470694
16,0.1,caq_noisy_access,0.05002794848687506,0.17304753392189476,0.9190625,0.5140712945590994,0.8681984875168341,0.04386873920552677,0.3401639344262295,0.02057509647787986
16,0.2,caq_noisy_access,0.06799981954895797,0.23749213617758116,0.90625,0.33035714285714285,0.7957484719776236,0.04317789291882556,0.680327868852459,0.028682830810851673
16,0.3,caq_noisy_access,0.07756254698198725,0.2837225965651705,0.8828125,0.2603550295857988,0.7184350288338686,0.06701208981001727,0.7213114754098361,0.02533793080795283
17,0.0,caq_noisy_access,0.02205309518022044,0.09415262816263308,0.975625,0.8097560975609757,0.9149248747913189,0.0,0.0,1.2518544638517033e-32
17,0.02,caq_noisy_access,0.03174782678699009,0.12294383624765536,0.9609375,0.7203579418344519,0.8900248381448757,0.014720985963711058,0.02926829268292683,0.011771732400436868
17,0.05,caq_noisy_access,0.04591909486806144,0.16352191811300582,0.9396875,0.5458823529411765,0.8670157579706014,0.029784320438206092,0.35121951219512193,0.021193450187751883
17,0.1,caq_noisy_access,0.056842917875275296,0.1941005673076517,0.915,0.4493927125506073,0.8311608778859074,0.055802807257788425,0.3853658536585366,0.02810566431453277
17,0.2,caq_noisy_access,0.06887872504247422,0.24144158729656454,0.8603125,0.3048211508553655,0.7544965185878904,0.11331735706949675,0.47804878048780486,0.028955813199704406
17,0.3,caq_noisy_access,0.07452205042900824,0.2759360499572412,0.9359375,0.0,0.6702227289384747,0.0,1.0,0.02369689345939251
18,0.0,caq_noisy_access,0.030612886820756236,0.12130007519572551,0.9621875,0.7231121281464531,0.8944770363445133,0.0,0.0,5.411863143728133e-32
18,0.02,caq_noisy_access,0.03830081865424059,0.14186353994896983,0.948125,0.6527196652719666,0.8800950488878501,0.01582387340901273,0.02252252252252252,0.007996683849922163
18,0.05,caq_noisy_access,0.048781975964036085,0.17010578147175281,0.9275,0.5687732342007435,0.8626341007362394,0.038871689026487785,0.05405405405405406,0.019071604883608706
18,0.1,caq_noisy_access,0.061554962375416,0.2059696824880033,0.890625,0.46319018404907975,0.8275080830509135,0.08083935328517372,0.09009009009009009,0.024566149525343205
18,0.2,caq_noisy_access,0.07381205715923614,0.2524276813556963,0.8990625,0.22911694510739858,0.7540851544544428,0.05091159270725834,0.7477477477477478,0.0324536629758268
18,0.3,caq_noisy_access,0.07861199349907962,0.28672471272617145,0.8721875,0.17373737373737375,0.6687437185929648,0.07980736154110767,0.7837837837837838,0.02626122729563824
19,0.0,caq_noisy_access,0.02760297530233287,0.11512568640930908,0.966875,0.735,0.8957588887641266,0.0,0.0,3.274080905458301e-33
19,0.02,caq_noisy_access,0.034410910340197866,0.13423054074146495,0.954375,0.6651376146788991,0.8861848493054776,0.01292517006802721,0.010101010101010102,0.004843856523362463
19,0.05,caq_noisy_access,0.04410353482395323,0.16087718688904956,0.933125,0.5685483870967742,0.8649825956578313,0.03537414965986395,0.04040404040404041,0.015119674590829824
19,0.1,caq_noisy_access,0.059173710869123326,0.2065614986956964,0.914375,0.4043478260869565,0.8185060667507711,0.04829931972789116,0.41414141414141414,0.02848548605044718
19,0.2,caq_noisy_access,0.07302338023634483,0.24946352099071312,0.8709375,0.3058823529411765,0.7715556245417737,0.09727891156462586,0.4595959595959596,0.030875637935604223
19,0.3,caq_noisy_access,0.07933838249356055,0.28728798885206974,0.8865625,0.17312072892938496,0.6901383100284678,0.06768707482993197,0.8080808080808081,0.028762917354905354
20,0.0,caq_noisy_access,0.024135922566362558,0.10408009970008743,0.9728125,0.8009153318077803,0.913814640131225,0.0,0.0,5.411863143728133e-32
20,0.02,caq_noisy_access,0.03621379794291875,0.14061831188427948,0.955,0.7024793388429752,0.8909110037325652,0.018107277075503928,0.02857142857142857,0.012691876075517604
20,0.05,caq_noisy_access,0.04893543680392137,0.17364491299101548,0.93,0.5956678700361011,0.8667078597243029,0.044072429108302016,0.05714285714285714,0.021039557767964897
20,0.1,caq_noisy_access,0.06523660391863517,0.2208571409450296,0.8871875,0.4635958395245171,0.8173976952632429,0.08848650495387769,0.10952380952380952,0.030729467537779463
20,0.2,caq_noisy_access,0.07389157699314967,0.2613849675844909,0.864375,0.3281733746130031,0.7406882204154571,0.104202254868466,0.45714285714285713,0.03034520133618934
20,0.3,caq_noisy_access,0.07708067571025161,0.28969624284359957,0.9290625,0.0,0.6637149914576267,0.0,1.0,0.02298549489448129
21,0.0,caq_noisy_access,0.028902875948591172,0.11906991496489262,0.9659375,0.7539503386004515,0.8875532780997079,0.0,0.0,4.622231866529366e-32
21,0.02,caq_noisy_access,0.038784845235487524,0.14628460440747962,0.9496875,0.6707566462167689,0.8723673782772114,0.017265193370165747,0.017699115044247787,0.008719182969805872
21,0.05,caq_noisy_access,0.04710380995797683,0.16852136754890246,0.9315625,0.5966850828729282,0.8553214760756421,0.03798342541436464,0.04424778761061947,0.016551949189378887
21,0.1,caq_noisy_access,0.057524568536996126,0.20084136398313446,0.9003125,0.49122807017543857,0.8160219739815946,0.07044198895027624,0.08849557522123894,0.024094816539799634
21,0.2,caq_noisy_access,0.0700604681152004,0.25100634551859824,0.9321875,0.0,0.748131887145437,0.0,1.0,0.024067423366999924
21,0.3,caq_noisy_access,0.0751368322297982,0.2866705461991287,0.9321875,0.0,0.6514581090078803,0.0,1.0,0.01961249507984146
22,0.0,caq_noisy_access,0.02619391908035726,0.11394490323631111,0.9703125,0.7754137115839244,0.8759517998779743,0.0,0.0,1.0014835710813626e-32
22,0.02,caq_noisy_access,0.03590382794913328,0.1410480947085661,0.9534375,0.6849894291754757,0.8582504575960952,0.017857142857142856,0.009852216748768473,0.004672280161670515
22,0.05,caq_noisy_access,0.04515297785311834,0.16712566357039557,0.934375,0.5992366412213741,0.840022879804759,0.03743131868131868,0.03940886699507389,0.01563440321668189
22,0.1,caq_noisy_access,0.05872687024270658,0.2060865583717712,0.915,0.4403292181069959,0.8066549725442342,0.04979395604395604,0.4039408866995074,0.024476391041461203
22,0.2,caq_noisy_access,0.06829189052204424,0.24422136680113415,0.87,0.3202614379084967,0.7483526540573521,0.09821428571428571,0.47783251231527096,0.02543322643808197
22,0.3,caq_noisy_access,0.07487890726721529,0.2794171461374906,0.93125,0.0,0.6805201342281879,0.0,1.0,0.022445350270013695
23,0.0,caq_noisy_access,0.029613800668128333,0.12837511468673468,0.9671875,0.7552447552447552,0.8805915966386555,0.0,0.0,3.4666738998970245e-32
23,0.02,caq_noisy_access,0.03917759446839346,0.15587265524598382,0.950625,0.6652542372881356,0.8577747899159663,0.017088174982911826,0.03431372549019608,0.014100045130176549
23,0.05,caq_noisy_access,0.049695440908319816,0.18498675601807602,0.928125,0.5724907063197026,0.8368104575163399,0.04066985645933014,0.049019607843137254,0.018345016460268176
23,0.1,caq_noisy_access,0.061343551345083396,0.22186569297910494,0.908125,0.3975409836065574,0.7954838468720822,0.05160628844839371,0.45098039215686275,0.030795356399487023
23,0.2,caq_noisy_access,0.07470397494118482,0.26749857190404003,0.896875,0.21800947867298578,0.724250233426704,0.05126452494873548,0.7696078431372549,0.03130351076352293
23,0.3,caq_noisy_access,0.08121402950851668,0.3064326952172191,0.9296875,0.0,0.631347152194211,0.0,1.0,0.025418974986516345
24,0.0,caq_noisy_access,0.027894489349392745,0.1170453027785781,0.96875,0.7959183673469388,0.9111040771683134,0.0,0.0,3.851859888774472e-33
24,0.02,caq_noisy_access,0.03515965281733035,0.13786536703927252,0.9565625,0.7332053742802304,0.8970521371636728,0.012478336221837088,0.02109704641350211,0.00613516359182318
24,0.05,caq_noisy_access,0.046996080634582195,0.17115082476397375,0.9340625,0.6380789022298456,0.8718694297543828,0.03778162911611785,0.06751054852320675,0.019904314585326512
24,0.1,caq_noisy_access,0.06215399795823805,0.2158830564931668,0.9096875,0.46972477064220186,0.8346720923401704,0.05164644714038128,0.39662447257383965,0.030416804297788553
24,0.2,caq_noisy_access,0.0730022178214154,0.2595684166873973,0.8634375,0.35066864784546803,0.7714363504924282,0.10086655112651646,0.45569620253164556,0.026859012755109716
24,0.3,caq_noisy_access,0.07864375918440061,0.29728784861919677,0.9209375,0.0,0.6789204805315515,0.0,1.0,0.019861413408408163
25,0.0,caq_noisy_access,0.03225901377279759,0.13269976267425504,0.9615625,0.7377398720682303,0.8913299125601384,0.0,0.0,6.162975822039155e-33
25,0.02,caq_noisy_access,0.0404219020290375,0.15695459471024586,0.94625,0.6614173228346457,0.8734773175460058,0.015812994156067378,0.030973451327433628,0.01026824212409093
25,0.05,caq_noisy_access,0.05274495097418596,0.1924907605780958,0.9221875,0.562390158172232,0.8378834626908876,0.039532485390168445,0.06637168141592921,0.021203381324354266
25,0.1,caq_noisy_access,0.06249724072750256,0.22023102529857,0.8896875,0.4691729323308271,0.813297873080686,0.07493984187005844,0.09734513274336283,0.02217518742809333
25,0.2,caq_noisy_access,0.075274432633968,0.2684846437507823,0.89375,0.2672413793103448,0.7454585687028478,0.053626675833619804,0.7123893805309734,0.022606260020157865
25,0.3,caq_noisy_access,0.08110649618921627,0.30283342474014996,0.9240625,0.0,0.6773395347024777,0.0,1.0,0.02190667646091359
26,0.0,caq_noisy_access,0.025047599292629306,0.10487774437478092,0.97125,0.784037558685446,0.9057976009398948,0.0,0.0,2.850376317693109e-32
26,0.02,caq_noisy_access,0.03314340641883915,0.12849393961931396,0.958125,0.7074235807860262,0.8883461312819853,0.013420509291121816,0.033816425120772944,0.012514546040462472
26,0.05,caq_noisy_access,0.04365197629597388,0.15746626543723719,0.9365625,0.6088631984585742,0.8623856724245947,0.03682037164487268,0.06763285024154589,0.01919572762244811
26,0.1,caq_noisy_access,0.05716227209924443,0.19578053828263775,0.899375,0.4872611464968153,0.8320903009777296,0.07673778389538885,0.10144927536231885,0.023937947249982584
26,0.2,caq_noisy_access,0.06931551651467363,0.24561442489530053,0.9315625,0.0,0.7474798533788576,0.0,1.0,0.027492302828350343
26,0.3,caq_noisy_access,0.07430489942363001,0.28043611226489173,0.9315625,0.0,0.6692660824491183,0.0,1.0,0.02137755732280363
27,0.0,caq_noisy_access,0.025584979398262205,0.10787255962782609,0.9703125,0.7835990888382688,0.8917620727726574,0.0,0.0,1.2518544638517033e-32
27,0.02,caq_noisy_access,0.03460993770471471,0.1336108737110973,0.95375,0.6942148760330579,0.8756240399385561,0.017412086036189826,0.027906976744186046,0.008738352331336288
27,0.05,caq_noisy_access,0.04427042675054241,0.16145154259727776,0.9315625,0.5996343692870201,0.8613686275921659,0.04096961420279959,0.05581395348837209,0.015735815606289488
27,0.1,caq_noisy_access,0.057351614657943174,0.20567961993125988,0.911875,0.4470588235294118,0.8088727678571429,0.05257767156025948,0.386046511627907,0.023554220243270217
27,0.2,caq_noisy_access,0.06963844323310978,0.25526776853144695,0.8921875,0.20689655172413793,0.7317918346774194,0.051894844656879484,0.7255813953488373,0.025377115198652243
27,0.3,caq_noisy_access,0.07489572419561759,0.2903954177951496,0.93,0.0,0.6651455693164362,0.0,1.0,0.02074729122644671
28,0.0,caq_noisy_access,0.027135296768847385,0.11108033265044158,0.9678125,0.7927565392354124,0.9109943249060114,0.0,0.0,1.560003254953661e-32
28,0.02,caq_noisy_access,0.035255188207214495,0.1336316033650488,0.955,0.7303370786516854,0.9001161440185831,0.013593586615545486,0.00796812749003984,0.0026712179388949688
28,0.05,caq_noisy_access,0.048022063843829385,0.1685724627328535,0.93,0.6291390728476821,0.8767070693726572,0.040432206343673754,0.035856573705179286,0.013943451615503574
28,0.1,caq_noisy_access,0.06243411214123488,0.21239302719677675,0.895,0.5144508670520231,0.8295971839203835,0.07598466364586964,0.09163346613545817,0.025854056776379065
28,0.2,caq_noisy_access,0.07960052401658117,0.27577874569226596,0.8528125,0.29596412556053814,0.738219088352021,0.10596026490066225,0.5258964143426295,0.030564761155077162
28,0.3,caq_noisy_access,0.08322693775437856,0.31280039123518133,0.923125,0.0,0.6478180336982787,0.0,1.0,0.023947577106214056
