seed,model,brier,log_loss,accuracy,f1,auc,blocked_false_positive_rate,affordance_loss_rate,accessible_prediction_variance
8,context_table,0.08626135517575911,0.5155862319204713,0.8996875,0.1347708894878706,0.43053261454873276,0.04280821917808219,0.8918918918918919,0.01898729566727395
8,monolithic_logistic,0.027723815490303602,0.12729577628417948,0.9678125,0.765375854214123,0.8881058694692006,0.0,0.02252252252252252,0.004086388488517789
9,conserved_quotient,0.030659605604869248,0.13084352688957576,0.9659375,0.7655913978494624,0.8853219882791896,0.0,0.0,3.0814879110195774e-33
9,object_only,0.08567082759270964,0.3193523860238387,0.9240625,0.0,0.6002051350565235,0.0,1.0,3.4666738998970245e-33
9,access_only,0.03745065768524869,0.1458412060318659,0.95125,0.7078651685393258,0.8760129761144303,0.0,0.0,9.244463733058732e-33
9,context_table,0.12681412706566234,0.7147926496174325,0.844375,0.12937062937062938,0.5163586161594653,0.09659676864902028,0.8378378378378378,0.04435941715424318
9,monolithic_logistic,0.03222564654969779,0.1395717894021837,0.9659375,0.7655913978494624,0.8890670251659242,0.0,0.0,0.0033103663020211194
10,conserved_quotient,0.027503812144117873,0.11306895950187883,0.9675,0.7547169811320755,0.8848084847582166,0.0,0.0,1.9259299443872359e-32
10,object_only,0.08443861317736491,0.3171536042303728,0.9325,0.0,0.5717515018369576,0.0,1.0,3.9000081373841526e-33
10,access_only,0.03440838457403923,0.12835300222166976,0.95125,0.6929133858267716,0.8762380845993446,0.0,0.0,1.232595164407831e-32
10,context_table,0.08247804286567276,0.44858784120472334,0.9325,0.0,0.4882630200575911,0.0,1.0,0.01057604058624477
10,monolithic_logistic,0.028667463619765278,0.12315923164444632,0.9665625,0.7344913151364765,0.9020346167212789,0.0,0.10096153846153846,0.0051750356799722
11,conserved_quotient,0.028276122007661338,0.1179726090583287,0.9675,0.7463414634146341,0.8866093326962892,0.0,0.0,5.257788748177154e-32
11,object_only,0.08522975260260438,0.3185809098824917,0.934375,0.0,0.5743350852046504,0.0,1.0,1.7333369499485123e-33
11,access_only,0.03386806588290511,0.129395254388056,0.953125,0.6887966804979253,0.8803774486383182,0.0,0.0,9.244463733058732e-33
11,context_table,0.11169233891233964,0.6154021901952501,0.87625,0.1277533039647577,0.5485730211817168,0.07172131147540983,0.83,0.04412868145638773
11,monolithic_logistic,0.02857326436567318,0.12975446583817424,0.9675,0.7463414634146341,0.8882481286829113,0.0,0.0,0.0031164688020962816
12,conserved_quotient,0.02688763382448944,0.1128422012845862,0.969375,0.772093023255814,0.899866088441881,0.0,0.0,6.355568816477878e-33
12,object_only,0.0874828880077933,0.3257490342389454,0.9303125,0.0,0.5736792238251106,0.0,1.0,4.092601131822876e-33
12,access_only,0.03285487486191768,0.12607350463819386,0.95625,0.7211155378486056,0.8930394609796181,0.0,0.0,1.232595164407831e-32
12,context_table,0.09533808709410721,0.467014567731307,0.908125,0.08695652173913043,0.5136781091507235,0.027730229373502224,0.9130434782608695,0.01775833601560376
12,monolithic_logistic,0.02905738672042225,0.12258475325704765,0.968125,0.7605633802816901,0.8953004424052263,0.0,0.01932367149758454,0.0015621949862566515
13,conserved_quotient,0.028282646414734623,0.11696503392192872,0.965,0.75,0.8864589891228924,0.0,0.0,3.4088960015654075e-32
13,object_only,0.08935453269492673,0.3285861543080595,0.9315625,0.0,0.601344282434107,0.0,1.0,8.474091755303838e-33
13,access_only,0.03484462074842162,0.1314118757413251,0.9521875,0.697029702970297,0.8780710098508208,0.0,0.0,9.244463733058732e-33
13,context_table,0.09277272283801738,0.44704036124608265,0.9253125,0.06274509803921569,0.5427264608885192,0.009951956074124914,0.9694323144104804,0.019322068305932368
13,monolithic_logistic,0.030134839960885854,0.13251316310822364,0.9646875,0.7472035794183445,0.8961918635375644,0.0,0.004366812227074236,0.0030388159868929205
14,conserved_quotient,0.03200583902012281,0.13478521000505642,0.9640625,0.7657841140529531,0.888076118800951,0.0,0.0,1.0014835710813626e-32
14,object_only,0.08728917178373063,0.32077408789103734,0.92,0.0,0.5811860457710598,0.0,1.0,2.5518571763130875e-33
14,access_only,0.03750720618290078,0.14712948548243165,0.9525,0.7256317689530686,0.8808248768682065,0.0,0.0,6.162975822039155e-32
14,context_table,0.10274883447258742,0.5236285926366513,0.851875,0.08494208494208494,0.47456956946331524,0.07787732598208132,0.902127659574468,0.024102141349145578
14,monolithic_logistic,0.03328736222101993,0.14661963489554264,0.963125,0.7510548523206751,0.8880349864130435,0.0,0.07234042553191489,0.004276230118734266
15,conserved_quotient,0.0267411180735066,0.1140020464399336,0.9671875,0.7286821705426356,0.9031,0.0,0.0,3.2548216060144286e-32
15,object_only,0.0734404674887086,0.2870708146665056,0.9375,0.0,0.5864316666666667,0.0,1.0,1.7453740121009325e-33
15,access_only,0.033575227313571106,0.12960533595769724,0.9534375,0.6739606126914661,0.895015,0.0,0.0,5.238529448733282e-32
15,context_table,0.10096592219686212,0.6407581018666668,0.9065625,0.07430340557275542,0.49311666666666665,0.037376826367652057,0.93048128342246,0.036738669084515854
15,monolithic_logistic,0.02846857362401412,0.1288737378683879,0.9671875,0.7272727272727273,0.87612,0.0,0.0106951871657754,0.005249403908222204
16,conserved_quotient,0.022600517832250155,0.09460317691761624,0.9740625,0.8302658486707567,0.9260720328740634,0.0,0.0,4.3333423748712807e-32
16,object_only,0.08497846169980518,0.31766453704451264,0.9234375,0.0,0.6268268931938258,0.0,1.0,5.7777898331617076e-34
16,access_only,0.02961336422626967,0.11112350716274617,0.9625,0.7818181818181819,0.9189378086259885,0.0,0.0,6.162975822039155e-32
16,context_table,0.10853054512895122,0.6994737189707052,0.9003125,0.11634349030470914,0.5348057598673988,0.03005181347150259,0.8811475409836066,0.04650566634768131
16,monolithic_logistic,0.026073721005110854,0.10619076928582087,0.9715625,0.8092243186582809,0.9356649055561311,0.0,0.04918032786885246,0.007504007203860676
17,conserved_quotient,0.02205309518022044,0.09415262816263308,0.975625,0.8097560975609757,0.9149248747913189,0.0,0.0,1.2518544638517033e-32
17,object_only,0.07393290489393785,0.2846981924681178,0.9359375,0.0,0.6181847795105664,0.0,1.0,1.5407439555097887e-33
17,access_only,0.030503308660207937,0.11317076602156206,0.956875,0.7148760330578512,0.9059749989820433,0.0,0.0,1.8488927466117464e-32
17,context_table,0.10347046341250103,0.6952572304759503,0.884375,0.13145539906103287,0.47975731910908426,0.06504621704895584,0.848780487804878,0.0488538585196225
17,monolithic_logistic,0.023058427138823386,0.0999019100574661,0.9721875,0.7639257294429708,0.9366619162017997,0.0,0.16097560975609757,0.010633636941274536
18,conserved_quotient,0.030612886820756236,0.12130007519572551,0.9621875,0.7231121281464531,0.8944770363445133,0.0,0.0,5.411863143728133e-32
18,object_only,0.08937670702466619,0.33002710903422783,0.9328125,0.0,0.5796330489657591,0.0,1.0,2.5037089277034066e-33
18,access_only,0.03494394598512751,0.13030338318567766,0.95,0.6850393700787402,0.8854489501772428,0.0,0.0,6.162975822039155e-33
18,context_table,0.10433755178816931,0.4038630429594005,0.898125,0.06857142857142857,0.5783428771765806,0.0392156862745098,0.9054054054054054,0.01964584826394162
18,monolithic_logistic,0.0319029819972819,0.12862345623514063,0.9603125,0.702576112412178,0.8919294145144326,0.0,0.04504504504504504,0.004856784849827365
19,conserved_quotient,0.02760297530233287,0.11512568640930908,0.966875,0.735,0.8957588887641266,0.0,0.0,3.274080905458301e-33
19,object_only,0.08681007374057652,0.32307112600110743,0.936875,0.0,0.5861316785447724,0.0,1.0,9.62964972193618e-34
19,access_only,0.032991551592273176,0.12695163928220254,0.954375,0.683982683982684,0.8876297069333351,0.0,0.0,1.8488927466117464e-32
19,context_table,0.09379699095704985,0.429360108355374,0.893125,0.07065217391304347,0.5261147695823618,0.04829931972789116,0.9646464646464646,0.024707319763411065
19,monolithic_logistic,0.02897740108366035,0.13024785865555571,0.9653125,0.7146529562982005,0.8605852746715632,0.0,0.05555555555555555,0.005296661822552258
20,conserved_quotient,0.024135922566362558,0.10408009970008743,0.9728125,0.8009153318077803,0.913814640131225,0.0,0.0,5.411863143728133e-32
20,object_only,0.08683542219758088,0.31868553595011817,0.9290625,0.0,0.6100084312409334,0.0,1.0,8.787055371266764e-34
20,access_only,0.03075308147232014,0.11979276939429813,0.960625,0.748,0.9080268673568727,0.0,0.0,1.232595164407831e-31
20,context_table,0.09724560506980531,0.4236903473195515,0.868125,0.18532818532818532,0.5817348797029358,0.08165357020840451,0.7523809523809524,0.023218076228567114
20,monolithic_logistic,0.025528689662580765,0.11850770515861596,0.9725,0.7981651376146789,0.9068296015090291,0.0,0.004761904761904762,0.003549906635777443
21,conserved_quotient,0.028902875948591172,0.11906991496489262,0.9659375,0.7539503386004515,0.8875532780997079,0.0,0.0,4.622231866529366e-32
21,object_only,0.07903335097966192,0.301971721044006,0.9321875,0.0,0.5885548059588049,0.0,1.0,2.359264181874364e-33
21,access_only,0.036684883742406464,0.13605408151838477,0.9459375,0.6679462571976967,0.8778531494134968,0.0,0.0,3.697785493223493e-32
21,context_table,0.08337608260843499,0.45530714351732343,0.9109375,0.08945686900958466,0.4774737336458055,0.029005524861878452,0.9469026548672567,0.015517000495680916
21,monolithic_logistic,0.030237440222687723,0.12844505342787368,0.9659375,0.7539503386004515,0.8990856018204542,0.0,0.0,0.0029768650201409384
22,conserved_quotient,0.02619391908035726,0.11394490323631111,0.9703125,0.7754137115839244,0.8759517998779743,0.0,0.0,1.0014835710813626e-32
22,object_only,0.07714268180230215,0.29742081981993446,0.93125,0.0,0.6091412446613789,0.0,1.0,3.851859888774472e-34
22,access_only,0.0357025795529257,0.13561773954012352,0.95,0.6850393700787402,0.8641900549115314,0.0,0.0,3.0814879110195774e-33
22,context_table,0.08895648753645945,0.4282053683595975,0.894375,0.01744186046511628,0.527545759609518,0.03811813186813187,0.9950738916256158,0.016382066110831876
22,monolithic_logistic,0.027786186486331813,0.12336013288854307,0.9671875,0.739454094292804,0.8942312385600977,0.0,0.09852216748768473,0.0035366802667904013
23,conserved_quotient,0.029613800668128333,0.12837511468673468,0.9671875,0.7552447552447552,0.8805915966386555,0.0,0.0,3.4666738998970245e-32
23,object_only,0.08382397069176802,0.31712163389777753,0.9296875,0.0,0.5968119514472455,0.0,1.0,1.1555579666323415e-33
23,access_only,0.0371005075,0.14501280855328166,0.9503125,0.6813627254509018,0.8701908496732026,0.0,0.0,2.7733391199176196e-32
23,context_table,0.11140462714056663,0.6311501743288853,0.87875,0.10185185185185185,0.5446857142857143,0.06390977443609022,0.9019607843137255,0.025738515862046844
23,monolithic_logistic,0.031387322379690136,0.13533766658993596,0.9675,0.7570093457943925,0.8811607843137255,0.0,0.004901960784313725,0.00305459586767179
24,conserved_quotient,0.027894489349392745,0.1170453027785781,0.96875,0.7959183673469388,0.9111040771683134,0.0,0.0,3.851859888774472e-33
24,object_only,0.08722479935074837,0.32169622390124103,0.9209375,0.0,0.6020096809108479,0.0,1.0,9.750020343460382e-34
24,access_only,0.03585125269556811,0.13497527818535654,0.95375,0.7394366197183099,0.9027590193551156,0.0,0.0,6.162975822039155e-32
24,context_table,0.092991928407019,0.5405248851060861,0.913125,0.02112676056338028,0.4954673540855509,0.00901213171577123,0.9789029535864979,0.014526852172631803
24,monolithic_logistic,0.03305325723784172,0.14346310601027473,0.96,0.6981132075471698,0.8894849857361475,0.0,0.27848101265822783,0.0027170853740024325
25,conserved_quotient,0.03225901377279759,0.13269976267425504,0.9615625,0.7377398720682303,0.8913299125601384,0.0,0.0,6.162975822039155e-33
25,object_only,0.08639689564956957,0.32207224457087735,0.9240625,0.0,0.5923601804186481,0.0,1.0,3.851859888774472e-33
25,access_only,0.036769335455268004,0.14283385588743072,0.9525,0.7153558052434457,0.8842684792032856,0.0,0.0,6.162975822039155e-33
25,context_table,0.09277531109046544,0.4241701838340488,0.893125,0.1,0.5338507635505343,0.039532485390168445,0.9026548672566371,0.017662258073676173
25,monolithic_logistic,0.03295411912508489,0.14163159282405344,0.961875,0.7393162393162394,0.8809312073882021,0.0,0.004424778761061947,0.0011567645138904385
26,conserved_quotient,0.025047599292629306,0.10487774437478092,0.97125,0.784037558685446,0.9057976009398948,0.0,0.0,2.850376317693109e-32
26,object_only,0.0806796946227177,0.3078773340549355,0.9315625,0.0,0.5668809614621676,0.0,1.0,1.1555579666323415e-33
26,access_only,0.03282391298213894,0.12197741119368423,0.9540625,0.7134502923976608,0.8963373818047022,0.0,0.0,9.244463733058732e-33
26,context_table,0.08963203051034768,0.3729419992653355,0.8996875,0.1347708894878706,0.5557020950035154,0.043358568479008944,0.8743961352657005,0.016104114028047286
26,monolithic_logistic,0.025902852246666733,0.11263314457174282,0.9709375,0.7811764705882352,0.911909368159684,0.0,0.004830917874396135,0.004134255860251727
27,conserved_quotient,0.025584979398262205,0.10787255962782609,0.9703125,0.7835990888382688,0.8917620727726574,0.0,0.0,1.2518544638517033e-32
27,object_only,0.07510273260490996,0.29053422463890904,0.93,0.0,0.6015955021121352,0.0,1.0,9.62964972193618e-34
27,access_only,0.031813520915117764,0.121919791243596,0.9603125,0.7434343434343434,0.884464105702765,0.0,0.0,6.162975822039155e-33
27,context_table,0.08258665273207963,0.4044360816308772,0.900625,0.13114754098360656,0.5709485407066052,0.039603960396039604,0.8790697674418605,0.017734162261804066
27,monolithic_logistic,0.02655812552343776,0.11842063585531315,0.96875,0.7607655502392344,0.9114058299731183,0.0,0.09767441860465116,0.005874132657841838
28,conserved_quotient,0.027135296768847385,0.11108033265044158,0.9678125,0.7927565392354124,0.9109943249060114,0.0,0.0,1.560003254953661e-32
28,object_only,0.08686553022124319,0.32068124199425313,0.923125,0.0,0.5741904321548293,0.0,1.0,1.925929944387236e-34
28,access_only,0.035525542808787135,0.13029131108957714,0.9503125,0.7244367417677643,0.8980258269068812,0.0,0.0,1.8488927466117464e-32
28,context_table,0.10049760051058126,0.5075616621687647,0.895625,0.1164021164021164,0.5240186931320904,0.03799233182293482,0.9083665338645418,0.02231831533829227
28,monolithic_logistic,0.031090749812365596,0.13006926061742516,0.9575,0.6699029126213593,0.9155465098997638,0.0,0.3386454183266932,0.0057241614388226815
29,conserved_quotient,0.02693099152225514,0.11369605545106942,0.97,0.7757009345794392,0.8995775860890487,0.0,0.0,1.560003254953661e-32
29,object_only,0.07854477586651652,0.299858074065514,0.9309375,0.0,0.5642058512149146,0.0,1.0,6.2592723192585165e-34
29,access_only,0.03221202735113421,0.12503344970590904,0.958125,0.726530612244898,0.8916548570005118,0.0,0.0,1.232595164407831e-32
29,context_table,0.08256012131084685,0.4220899512777399,0.9128125,0.06688963210702341,0.504060854336312,0.022859092459911294,0.9468599033816425,0.010655783657479647
29,monolithic_logistic,0.032799577079209434,0.14980687741859372,0.9684375,0.766743648960739,0.8895556983347991,0.0,0.0,0.005236057676494755
30,conserved_quotient,0.030547265387855273,0.12564999143080363,0.9640625,0.7368421052631579,0.8753116192754316,0.0,0.0,1.8488927466117464e-32
30,object_only,0.07745831571533991,0.2991510722959726,0.9303125,0.0,0.590769893548596,0.0,1.0,1.0111132208032988e-33
30,access_only,0.037205868794589765,0.1400942382779264,0.946875,0.6743295019157088,0.865898645971883,0.0,0.0,3.0814879110195774e-33
30,context_table,0.08290195964188739,0.42341858585413034,0.90125,0.12222222222222222,0.5186775744082811,0.03722854188210962,0.8644859813084113,0.013708767680223709
30,monolithic_logistic,0.03199030764686167,0.1335987604217553,0.9625,0.7169811320754716,0.8899424737637281,0.0,0.06074766355140187,0.004523569744187826
31,conserved_quotient,0.028411648765879458,0.11937282036443164,0.9671875,0.7629796839729119,0.872641849078341,0.0,0.0,6.355568816477878e-33
31,object_only,0.08924015129789836,0.33106287442692833,0.93,0.0,0.6039011496735791,0.0,1.0,7.703719777548943e-33
31,access_only,0.03495980908509526,0.13385748771996023,0.9528125,0.7021696252465484,0.8636577740975423,0.0,0.0,2.1570415377137042e-32
31,context_table,0.10219098704845284,0.4414064233754766,0.88125,0.107981220657277,0.5841568860407066,0.055193692149468634,0.91324200913242,0.03296123890115324
31,monolithic_logistic,0.0294232320922878,0.1266850051675851,0.9671875,0.7629796839729119,0.8979169666858678,0.0,0.0,0.0016926798798066502
32,conserved_quotient,0.028200338675251038,0.11848097713022493,0.96875,0.7674418604651163,0.8800191631306128,0.0,0.0,6.162975822039155e-33
32,object_only,0.08083557890359407,0.30513349695155895,0.929375,0.0,0.582835905279383,0.0,1.0,9.62964972193618e-34
32,access_only,0.03479064868314969,0.13333750754406506,0.954375,0.7114624505928854,0.8723048128023996,0.0,0.0,3.0814879110195774e-33
32,context_table,0.08916603079045858,0.4539940583767482,0.879375,0.1572052401746725,0.5452684326106493,0.06678082191780822,0.8186274509803921,0.018008107050799367
32,monolithic_logistic,0.031468387736268234,0.13404915519981098,0.96,0.654054054054054,0.893339621855491,0.0,0.29411764705882354,0.004020480034896582
33,conserved_quotient,0.02688941421263447,0.1133671538112305,0.96875,0.7797356828193832,0.9025720695895191,0.0,0.0,1.5407439555097887e-32
33,object_only,0.09544138897913931,0.34463528629144263,0.9271875,0.0,0.57512176140695,0.0,1.0,1.552781017662209e-33
33,access_only,0.03215012920365146,0.12532929372965562,0.959375,0.7450980392156863,0.8961451503013839,0.0,0.0,1.232595164407831e-32
33,context_table,0.12152384812753908,0.6923895133924017,0.8921875,0.0226628895184136,0.5096750955792689,0.037290455011974,0.9864253393665159,0.036582373716891096
33,monolithic_logistic,0.02764471155628402,0.12636726107610602,0.9671875,0.7651006711409396,0.8977696000786911,0.0,0.03167420814479638,0.0018793685736277243
34,conserved_quotient,0.02413348122744653,0.10520659712016743,0.9721875,0.7944572748267898,0.8973667320732983,0.0,0.0,6.211124070648836e-33
34,object_only,0.08194408105373147,0.30236399643013406,0.9315625,0.0,0.6701529779930427,0.0,1.0,1.0712985315654e-33
34,access_only,0.03379383399404771,0.128263644943553,0.9534375,0.7037773359840954,0.8865922532201661,0.0,0.0,1.8488927466117464e-32
34,context_table,0.08637804014090462,0.448512781711736,0.905625,0.09036144578313253,0.5275818387075527,0.033950617283950615,0.9345794392523364,0.014996216282133469
34,monolithic_logistic,0.024875119089780507,0.10818245121316253,0.970625,0.7696078431372549,0.9195743514097656,0.0,0.11682242990654206,0.004743636961319987
35,conserved_quotient,0.028252020315389162,0.11748405856992825,0.96625,0.7662337662337663,0.8880553599314125,0.0,0.0,1.8681520460556188e-32
35,object_only,0.08644673880714057,0.32357267302870113,0.9278125,0.0,0.5913049564110527,0.0,1.0,4.670380115139047e-33
35,access_only,0.03543656163494809,0.13340247926635695,0.9509375,0.7054409005628518,0.8781113351675831,0.0,0.0,9.244463733058732e-33
35,context_table,0.09706092625721238,0.46395378484057404,0.8896875,0.13267813267813267,0.5765361841481748,0.05003450655624569,0.8658008658008658,0.023067594795212133
35,monolithic_logistic,0.02927813954775444,0.12755229338057686,0.965625,0.7544642857142857,0.8928305331134566,0.0,0.06060606060606061,0.0028269435124311515
36,conserved_quotient,0.022548250186414882,0.09845774752130422,0.9753125,0.8105515587529976,0.9055610305062155,0.0,0.0,3.0863027358805455e-32
36,object_only,0.07536729861476477,0.28977103013596667,0.9334375,0.0,0.6003511303284499,0.0,1.0,1.925929944387236e-33
36,access_only,0.03040368142361111,0.11567978816791806,0.96,0.7344398340248963,0.8972495838775539,0.0,0.0,1.5407439555097887e-32
36,context_table,0.09974097708308229,0.6716455469899077,0.91,0.06493506493506493,0.49097576194809744,0.026953258273626747,0.9215686274509803,0.04489563084054737
36,monolithic_logistic,0.025160183711806124,0.116891413285805,0.9690625,0.741514360313316,0.9080239724251098,0.0,0.16666666666666666,0.003048439065285812
37,conserved_quotient,0.027376984874443525,0.11378408151013296,0.9690625,0.8,0.9113545218113471,0.0,0.0,6.240013019814644e-32
37,object_only,0.09172915675850371,0.33555208677054205,0.9225,0.0,0.5911792988897631,0.0,1.0,1.781485198558193e-33
37,access_only,0.03655724842287184,0.13419094759977562,0.94875,0.718213058419244,0.9019691406591486,0.0,0.0,1.232595164407831e-32
37,context_table,0.10175515012337395,0.44168828920971537,0.8740625,0.17922606924643583,0.5529411443307981,0.0680390788555478,0.805668016194332,0.018092823551293942
37,monolithic_logistic,0.02790817722940175,0.12208505776844757,0.968125,0.7875,0.9136834513506426,0.0,0.06072874493927125,0.004541347653228809
38,conserved_quotient,0.02689251708034883,0.11504897411309922,0.9690625,0.7814569536423841,0.9028328728955632,0.0,0.0,1.9259299443872359e-32
38,object_only,0.0800276732641521,0.3046466857837855,0.92875,0.0,0.578590233996836,0.0,1.0,1.3481509610710651e-33
38,access_only,0.03672612941675569,0.13712391792308296,0.9478125,0.6878504672897197,0.8911153219522562,0.0,0.0,6.162975822039155e-33
38,context_table,0.08206709200732897,0.39675419459281075,0.9228125,0.03137254901960784,0.5491163136643763,0.0076045627376425855,0.9777777777777777,0.008397768014339353
38,monolithic_logistic,0.02829781432743881,0.12890658391312748,0.9690625,0.7814569536423841,0.8859457273736158,0.0,0.0,0.0013411845439011345
39,conserved_quotient,0.026173940737400914,0.10704589754027281,0.9696875,0.7531806615776081,0.8885191892492647,0.0,0.0,6.355568816477878e-33
39,object_only,0.07774926306110612,0.2975415584033636,0.9396875,0.0,0.6027921033994944,0.0,1.0,1.2638915260041235e-33
39,access_only,0.03173714215146117,0.11908316863801773,0.95375,0.6782608695652174,0.8792885684697709,0.0,0.0,3.0814879110195774e-33
39,context_table,0.11080493736139477,0.6366800267376627,0.8671875,0.13793103448275862,0.5466605554224944,0.0876235935901807,0.785,0.03905757333886788
39,monolithic_logistic,0.029660751739387245,0.12341684083399279,0.9603125,0.5836065573770491,0.9088172502502796,0.0,0.44,0.007833668366476549
